Real Time(s),CPU Time(s),YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
0.09,0.31,40960,17312,11053,246784,206583,208206,91.922,0.31,0.0,0
0.02,0.08,38400,17709,11008,246784,208206,215078,20.043,0.08,0.0,1
0.01,0.0,39936,18688,18688,246784,215078,215078,10.601,0.0,0.0,1
0.01,0.0,39424,26368,22048,246784,215078,219462,13.482,0.0,0.0,1
0.02,0.02,40448,29728,23072,246784,219462,226214,16.006,0.02,0.0,1
0.02,0.03,39936,30752,15424,246784,226214,241766,17.445,0.03,0.0,1
0.09,0.31,41472,15424,10191,286208,241766,246299,86.569,0.31,0.0,0
0.02,0.08,43008,20943,10816,286208,246299,256675,23.507,0.08,0.0,1
0.01,0.0,43008,21568,10816,286208,256675,267587,13.018,0.0,0.0,1
0.11,0.44,43520,10816,0,320512,267587,277931,106.588,0.44,0.0,0
0.01,0.02,43008,12288,12384,320512,277931,277931,8.998,0.02,0.0,1
0.01,0.0,44032,26208,26176,320512,277931,277931,15.109,0.0,0.0,1
0.02,0.08,40960,40000,32768,320512,277931,285187,23.540,0.06,0.02,1
0.02,0.08,48128,40960,19872,320512,285187,306667,20.707,0.06,0.02,1
0.12,0.55,48128,19872,5429,368128,306667,320501,124.573,0.55,0.0,0
0.02,0.08,46080,13621,10304,368128,320501,323901,23.263,0.08,0.0,1
0.01,0.02,29184,19520,19584,368128,323901,323901,12.046,0.02,0.0,1
0.02,0.02,44544,28800,28768,368128,323901,323901,15.498,0.0,0.02,1
0.03,0.14,46592,36960,34880,368128,340285,342437,26.295,0.14,0.0,1
0.02,0.08,45568,43072,42496,368128,342437,342909,22.095,0.06,0.02,1
0.02,0.08,51712,45567,28352,368128,342909,360413,22.859,0.08,0.0,1
0.17,0.66,51712,28352,12379,418304,360413,367641,169.004,0.64,0.02,0
0.03,0.09,52224,15451,7680,418304,367641,375577,28.240,0.09,0.0,1
0.01,0.0,52224,11776,8352,418304,375577,379073,8.086,0.0,0.0,1
0.01,0.0,50176,12448,11296,418304,379073,380257,7.858,0.0,0.0,1
0.01,0.0,51712,16416,9248,418304,380257,387505,9.430,0.0,0.0,1
0.01,0.0,51200,14368,5184,418304,387505,396825,8.992,0.0,0.0,1
0.01,0.0,51712,11328,6240,418304,396825,402009,7.857,0.0,0.0,1
0.15,0.62,51712,6240,0,457216,402009,407483,151.330,0.62,0.0,0
0.01,0.02,14848,7168,7232,457216,407483,407483,6.463,0.02,0.0,1
0.01,0.0,46080,14400,14400,457216,407483,407483,9.044,0.0,0.0,1
0.01,0.0,48640,22592,22528,457216,407483,407483,11.839,0.0,0.0,1
0.01,0.0,50176,30720,23584,457216,407483,414755,15.442,0.0,0.0,1
0.02,0.02,50176,32800,25632,457216,414755,422035,16.769,0.02,0.0,1
0.02,0.08,51712,34848,26656,457216,422035,430347,18.565,0.02,0.06,1
0.02,0.08,29184,36384,19040,457216,430347,447963,20.208,0.06,0.02,1
0.16,0.62,29184,19040,9170,512000,447963,456973,158.704,0.62,0.0,0
0.03,0.09,49152,18898,9792,512000,456973,466301,33.246,0.09,0.0,1
0.01,0.0,50688,20544,10816,512000,466301,476173,13.025,0.0,0.0,1
0.01,0.0,49152,21568,10816,512000,476173,487085,13.612,0.0,0.0,1
0.02,0.02,50176,23104,12352,512000,487085,497997,15.049,0.02,0.0,1
0.17,0.73,50176,12352,0,568832,497997,509541,175.545,0.73,0.0,0
0.01,0.0,50176,13824,13888,568832,509541,509541,10.740,0.0,0.0,1
0.02,0.02,47616,27712,27712,568832,509541,509541,17.476,0.02,0.0,1
0.02,0.08,50176,40512,37376,568832,509541,512653,22.937,0.08,0.0,1
0.03,0.08,57344,50176,24832,568832,512653,538397,27.517,0.05,0.03,1
0.02,0.09,57856,39168,27200,568832,538397,550565,22.035,0.09,0.0,1
0.20,0.9,57856,27200,8162,636928,550565,568794,203.914,0.88,0.02,0
0.04,0.09,55296,22498,18400,636928,568794,573058,40.160,0.09,0.0,1
0.02,0.08,57856,34272,34272,636928,573058,573058,21.004,0.08,0.0,1
0.03,0.1,54784,50144,45056,636928,573058,578162,29.337,0.08,0.02,1
0.03,0.08,62976,54784,38720,636928,578162,594538,28.396,0.08,0.0,1
0.03,0.09,67072,48448,33792,636928,594538,609426,25.274,0.09,0.0,1
0.02,0.08,67072,45056,30784,636928,609426,623906,23.190,0.08,0.0,1
0.22,1.0,67072,30784,16829,683008,623906,636740,217.027,1.0,0.0,0
0.05,0.19,65024,28093,16288,683008,636740,648828,52.229,0.19,0.0,1
0.02,0.05,37376,29088,24128,683008,648828,653860,18.905,0.05,0.0,1
0.02,0.08,60416,36928,25632,683008,653860,665276,21.974,0.08,0.0,1
0.26,1.18,62464,25632,7651,683008,665276,682687,265.308,1.16,0.02,0
0.24,1.08,62464,22692,22488,683008,682687,682687,241.536,1.08,0.0,0
0.32,1.42,62464,22488,22488,683008,682687,682683,321.592,1.42,0.0,0
0.32,1.49,62464,22499,22488,683008,682683,682680,318.122,1.47,0.02,0
