Real Time(s),CPU Time(s),YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
0.03,0.06,57344,42016,15424,511488,479855,506855,26.983,0.06,0.0,1
0.22,0.6,57344,15424,9709,584704,506855,511387,220.945,0.58,0.02,0
0.05,0.11,55808,25069,15424,584704,511387,521259,49.323,0.11,0.0,1
0.02,0.07,57344,32320,16928,584704,521259,536843,24.220,0.05,0.02,1
0.02,0.06,56320,33824,16928,584704,536843,553979,23.816,0.06,0.0,1
0.03,0.07,57344,35872,19008,584704,553979,571123,25.687,0.05,0.02,1
0.25,0.7,57344,19008,4601,660480,571123,584454,250.608,0.7,0.0,0
0.05,0.12,55296,23545,19008,660480,584454,589142,51.504,0.12,0.0,1
0.02,0.05,56832,40000,35840,660480,589142,593310,25.453,0.05,0.0,1
0.03,0.09,61952,56832,21056,660480,593310,629662,35.792,0.09,0.0,1
0.26,0.75,63488,21056,0,737792,629662,649882,254.069,0.75,0.0,0
0.02,0.03,62976,23552,23616,737792,649882,649882,17.110,0.03,0.0,1
0.03,0.06,64512,49728,38400,737792,649882,661346,31.304,0.06,0.0,1
0.07,0.19,72704,64512,26176,737792,694114,733026,65.899,0.17,0.02,1
0.36,0.91,74240,26176,4619,835584,733026,737333,363.039,0.91,0.0,0
0.06,0.12,75776,34827,34912,835584,737333,737333,61.017,0.12,0.0,1
0.04,0.1,67584,65120,47104,835584,737333,755589,43.518,0.08,0.02,1
0.04,0.09,79872,67584,40992,835584,755589,782629,40.975,0.09,0.0,1
0.04,0.09,74752,61472,60416,835584,782629,783645,36.407,0.06,0.03,1
0.05,0.1,48640,74752,34176,835584,783645,824821,45.750,0.08,0.02,1
0.34,0.97,48640,34176,22306,947200,824821,835198,343.085,0.97,0.0,0
0.07,0.16,77824,36642,23424,947200,835198,848726,72.010,0.16,0.0,1
0.02,0.05,79872,39296,39296,947200,848726,848726,24.825,0.05,0.0,1
0.03,0.06,79872,55168,46112,947200,848726,857886,33.066,0.06,0.0,1
0.04,0.1,81408,62496,48192,947200,857886,872414,38.867,0.08,0.02,1
0.04,0.1,81408,64576,32800,947200,872414,904598,41.532,0.08,0.02,1
0.38,1.06,83456,32800,0,1024000,904598,936200,376.705,1.06,0.0,0
0.02,0.0,84992,18944,19008,1024000,936200,936200,15.682,0.0,0.0,1
0.03,0.05,85504,40000,40000,1024000,936200,936200,26.460,0.05,0.0,1
0.04,0.1,87040,60992,42048,1024000,936200,955416,37.244,0.05,0.05,1
0.04,0.09,87040,65600,44640,1024000,955416,976712,39.628,0.09,0.0,1
0.04,0.09,89600,68192,47168,1024000,976712,998008,40.914,0.09,0.0,1
0.41,1.2,89600,47168,20470,1024000,998008,1023610,409.765,1.2,0.0,0
0.41,1.12,89600,46070,46037,1024000,1023610,1023610,409.332,1.12,0.0,0
0.39,1.09,89600,46070,46069,1024000,1023610,1023610,393.881,1.09,0.0,0
0.40,1.1400000000000001,89600,46070,46070,1024000,1023610,1023610,398.916,1.12,0.02,0
0.40,1.09,89600,46070,46070,1024000,1023614,1023614,398.335,1.09,0.0,0
0.39,1.17,89600,46070,46070,1024000,1023619,1023619,394.102,1.17,0.0,0
0.39,1.11,89600,46070,46070,1024000,1023624,1023624,391.318,1.09,0.02,0
0.39,1.14,89600,46070,46070,1024000,1023628,1023628,392.574,1.14,0.0,0
0.39,1.09,89600,46070,46070,1024000,1023633,1023633,394.969,1.09,0.0,0
0.40,1.1300000000000001,89600,46070,46070,1024000,1023638,1023638,404.106,1.11,0.02,0
0.40,1.09,89600,46070,46070,1024000,1023642,1023642,398.040,1.09,0.0,0
0.40,1.16,89600,46070,46070,1024000,1023647,1023647,398.532,1.16,0.0,0
0.40,1.09,89600,46070,46070,1024000,1023652,1023652,399.914,1.09,0.0,0
0.40,1.09,89600,46070,46070,1024000,1023656,1023656,403.290,1.09,0.0,0
0.40,1.16,89600,46070,46070,1024000,1023661,1023661,400.541,1.14,0.02,0
0.40,1.12,89600,46070,46070,1024000,1023666,1023666,396.222,1.12,0.0,0
0.42,1.09,89600,46070,46070,1024000,1023670,1023670,418.008,1.09,0.0,0
0.42,1.12,89600,46070,46070,1024000,1023675,1023675,417.525,1.12,0.0,0
0.50,1.09,89600,46070,46070,1024000,1023680,1023680,499.255,1.09,0.0,0
0.44,1.22,89600,46070,46070,1024000,1023684,1023684,438.752,1.22,0.0,0
0.42,1.16,89600,46070,46070,1024000,1023689,1023689,420.547,1.16,0.0,0
0.40,1.09,89600,46070,46070,1024000,1023694,1023694,402.798,1.09,0.0,0
0.42,1.02,89600,46070,46070,1024000,1023698,1023698,420.603,1.02,0.0,0
0.42,1.14,89600,46070,46070,1024000,1023703,1023703,424.267,1.14,0.0,0
0.40,1.09,89600,46070,46070,1024000,1023708,1023708,399.600,1.09,0.0,0
0.42,1.12,89600,46070,46070,1024000,1023712,1023712,416.467,1.12,0.0,0
0.41,1.1300000000000001,89600,46070,46070,1024000,1023717,1023717,410.484,1.11,0.02,0
0.41,1.23,89600,46070,46070,1024000,1023722,1023722,412.759,1.23,0.0,0
0.45,0.98,89600,46070,46070,1024000,1023726,1023726,445.461,0.98,0.0,0
0.45,1.23,89600,46070,46070,1024000,1023731,1023731,449.903,1.2,0.03,0
0.40,1.12,89600,46070,46070,1024000,1023736,1023736,404.752,1.12,0.0,0
0.42,1.14,89600,46070,46070,1024000,1023740,1023740,417.686,1.14,0.0,0
0.41,1.16,89600,46070,46070,1024000,1023745,1023745,411.452,1.14,0.02,0
0.40,1.12,89600,46070,46070,1024000,1023750,1023750,400.072,1.12,0.0,0
0.41,1.2,89600,46070,46070,1024000,1023754,1023754,409.936,1.2,0.0,0
0.41,1.16,89600,46070,46070,1024000,1023759,1023759,407.327,1.16,0.0,0
0.41,1.17,89600,46070,46070,1024000,1023764,1023764,412.760,1.17,0.0,0
0.40,1.06,89600,46070,46070,1024000,1023768,1023768,395.236,1.06,0.0,0
0.40,1.11,89600,46070,46070,1024000,1023773,1023773,396.164,1.11,0.0,0
0.40,1.17,89600,46070,46070,1024000,1023778,1023778,399.592,1.17,0.0,0
0.40,1.09,89600,46070,46070,1024000,1023782,1023782,399.070,1.09,0.0,0
0.40,1.12,89600,46070,46070,1024000,1023787,1023787,395.809,1.12,0.0,0
0.40,1.14,89600,46070,46070,1024000,1023792,1023792,403.039,1.14,0.0,0
0.40,1.11,89600,46070,46070,1024000,1023796,1023796,402.879,1.11,0.0,0
0.40,1.14,89600,46070,46070,1024000,1023801,1023801,402.778,1.14,0.0,0
0.40,1.09,89600,46070,46070,1024000,1023806,1023806,403.945,1.09,0.0,0
0.40,1.14,89600,46070,46070,1024000,1023810,1023810,400.709,1.14,0.0,0
0.40,1.08,89600,46070,46070,1024000,1023815,1023815,401.004,1.08,0.0,0
0.40,1.12,89600,46070,46070,1024000,1023820,1023820,400.564,1.12,0.0,0
0.40,1.14,89600,46070,46070,1024000,1023824,1023824,396.864,1.14,0.0,0
0.40,1.17,89600,46070,46070,1024000,1023829,1023829,401.896,1.17,0.0,0
0.40,1.14,89600,46070,46070,1024000,1023834,1023834,398.986,1.14,0.0,0
0.40,1.11,89600,46070,46070,1024000,1023838,1023838,400.978,1.11,0.0,0
0.41,1.17,89600,46070,46070,1024000,1023843,1023843,412.796,1.17,0.0,0
0.40,1.09,89600,46070,46070,1024000,1023848,1023848,394.688,1.09,0.0,0
0.39,1.12,89600,46070,46070,1024000,1023852,1023852,395.114,1.12,0.0,0
0.40,1.16,89600,46070,46070,1024000,1023857,1023857,398.366,1.16,0.0,0
0.40,1.11,89600,46070,46070,1024000,1023862,1023862,402.798,1.09,0.02,0
0.41,1.16,89600,46070,46070,1024000,1023866,1023866,405.106,1.16,0.0,0
0.40,1.14,89600,46070,46070,1024000,1023871,1023871,399.543,1.14,0.0,0
0.40,1.14,89600,46070,46070,1024000,1023876,1023876,400.078,1.14,0.0,0
0.40,1.11,89600,46070,46070,1024000,1023880,1023880,401.048,1.11,0.0,0
0.39,1.11,89600,46070,46070,1024000,1023885,1023885,394.286,1.09,0.02,0
0.40,1.08,89600,46070,46070,1024000,1023890,1023890,397.094,1.08,0.0,0
0.40,1.1400000000000001,89600,46070,46070,1024000,1023894,1023894,399.630,1.12,0.02,0
0.40,1.11,89600,46070,46070,1024000,1023899,1023899,401.095,1.11,0.0,0
0.39,1.09,89600,46070,46070,1024000,1023904,1023904,391.800,1.09,0.0,0
0.39,1.14,89600,46070,46070,1024000,1023908,1023908,394.198,1.14,0.0,0
0.40,1.09,89600,46070,46070,1024000,1023913,1023913,397.980,1.09,0.0,0
0.40,1.19,89600,46070,46070,1024000,1023918,1023918,402.204,1.19,0.0,0
0.40,1.19,89600,46070,46070,1024000,1023922,1023922,400.542,1.16,0.03,0
0.40,1.11,89600,46070,46070,1024000,1023927,1023927,398.553,1.11,0.0,0
0.40,1.16,89600,46070,46070,1024000,1023932,1023932,395.634,1.14,0.02,0
0.41,1.1300000000000001,89600,46070,46070,1024000,1023936,1023936,407.130,1.11,0.02,0
0.39,1.16,89600,46070,46070,1024000,1023941,1023941,393.263,1.16,0.0,0
0.40,1.08,89600,46070,46070,1024000,1023946,1023946,402.338,1.08,0.0,0
0.39,1.08,89600,46070,46070,1024000,1023950,1023950,395.143,1.08,0.0,0
0.40,1.17,89600,46070,46070,1024000,1023955,1023955,404.503,1.17,0.0,0
0.40,1.08,89600,46070,46070,1024000,1023960,1023960,399.042,1.08,0.0,0
0.40,1.14,89600,46070,46070,1024000,1023964,1023964,396.879,1.14,0.0,0
0.40,1.11,89600,46070,46070,1024000,1023969,1023969,398.422,1.11,0.0,0
0.40,1.14,89600,46070,46070,1024000,1023974,1023974,401.742,1.14,0.0,0
0.40,1.12,89600,46070,46070,1024000,1023978,1023978,397.316,1.12,0.0,0
0.40,1.14,89600,46070,46070,1024000,1023983,1023983,398.779,1.14,0.0,0
0.39,1.16,89600,46070,46070,1024000,1023988,1023988,395.344,1.16,0.0,0
0.40,1.16,89600,46070,46070,1024000,1023992,1023992,402.476,1.14,0.02,0
0.40,1.11,89600,46070,46070,1024000,1023997,1023997,401.426,1.11,0.0,0
0.40,1.12,89600,46070,46070,1024000,1023999,1023999,401.392,1.12,0.0,0
0.49,1.34,89600,46070,46070,1024000,1023999,1023995,490.316,1.34,0.0,0
0.40,1.16,89600,46070,46070,1024000,1023997,1023997,396.035,1.16,0.0,0
0.41,1.19,89600,46070,46070,1024000,1023999,1023999,406.095,1.19,0.0,0
0.40,1.19,89600,46070,46070,1024000,1023999,1023999,399.200,1.19,0.0,0
0.49,1.33,89600,46070,46070,1024000,1024000,1023998,488.476,1.3,0.03,0
0.49,1.38,89600,46070,46070,1024000,1023999,1023996,492.372,1.38,0.0,0
0.40,1.08,89600,46070,46070,1024000,1023997,1023997,396.424,1.08,0.0,0
