Real Time(s),CPU Time(s),YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
0.38,0.38,77312,33771,33771,341504,334347,334347,378.309,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,334352,334352,374.455,0.34,0.0,0
0.38,0.36000000000000004,77312,33771,33771,341504,334357,334357,379.130,0.34,0.02,0
0.39,0.31,77312,33771,33771,341504,334361,334361,388.878,0.31,0.0,0
0.38,0.34,77312,33771,33771,341504,334366,334366,378.615,0.34,0.0,0
0.39,0.36,77312,33771,33771,341504,334371,334371,392.219,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,334375,334375,377.499,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,334380,334380,377.750,0.38,0.0,0
0.38,0.33,77312,33771,33771,341504,334385,334385,379.764,0.33,0.0,0
0.38,0.34,77312,33771,33771,341504,334389,334389,377.692,0.34,0.0,0
0.37,0.34,77312,33771,33771,341504,334394,334394,373.223,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,334399,334399,378.658,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,334403,334403,375.698,0.36,0.0,0
0.37,0.36,77312,33771,33771,341504,334408,334408,373.844,0.36,0.0,0
0.37,0.36,77312,33771,33771,341504,334413,334413,373.634,0.36,0.0,0
0.40,0.34,77312,33771,33771,341504,334417,334417,398.585,0.34,0.0,0
0.39,0.34,77312,33771,33771,341504,334422,334422,392.454,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,334427,334427,375.147,0.34,0.0,0
0.38,0.33,77312,33771,33771,341504,334431,334431,377.762,0.33,0.0,0
0.38,0.33,77312,33771,33771,341504,334436,334436,376.846,0.33,0.0,0
0.38,0.36,77312,33771,33771,341504,334441,334441,374.283,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,334445,334445,376.104,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,334450,334450,378.616,0.36,0.0,0
0.38,0.38,77312,33771,33771,341504,334455,334455,378.005,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,334459,334459,380.708,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,334464,334464,382.252,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,334469,334469,377.433,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,334473,334473,378.142,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,334478,334478,379.488,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,334483,334483,377.023,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,334487,334487,376.541,0.36,0.0,0
0.38,0.33,77312,33771,33771,341504,334492,334492,379.408,0.33,0.0,0
0.38,0.34,77312,33771,33771,341504,334497,334497,377.834,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,334501,334501,376.347,0.38,0.0,0
0.38,0.36,77312,33771,33771,341504,334506,334506,378.267,0.36,0.0,0
0.37,0.36,77312,33771,33771,341504,334511,334511,373.989,0.36,0.0,0
0.38,0.36000000000000004,77312,33771,33771,341504,334515,334515,381.226,0.34,0.02,0
0.38,0.34,77312,33771,33771,341504,334520,334520,378.661,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,334525,334525,378.361,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,334529,334529,378.817,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,334534,334534,379.379,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,334539,334539,379.073,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,334543,334543,377.519,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,334548,334548,374.429,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,334553,334553,377.402,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,334557,334557,379.554,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,334562,334562,378.669,0.34,0.0,0
0.37,0.34,77312,33771,33771,341504,334567,334567,373.649,0.34,0.0,0
0.37,0.34,77312,33771,33771,341504,334571,334571,373.719,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,334576,334576,379.987,0.34,0.0,0
0.37,0.36,77312,33771,33771,341504,334581,334581,373.955,0.36,0.0,0
0.38,0.38,77312,33771,33771,341504,334585,334585,377.263,0.38,0.0,0
0.38,0.38,77312,33771,33771,341504,334590,334590,377.834,0.38,0.0,0
0.38,0.33,77312,33771,33771,341504,334595,334595,378.640,0.33,0.0,0
0.38,0.34,77312,33771,33771,341504,334599,334599,379.621,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,334604,334604,378.913,0.36,0.0,0
0.38,0.38,77312,33771,33771,341504,334609,334609,380.905,0.38,0.0,0
0.38,0.36,77312,33771,33771,341504,334613,334613,374.531,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,334618,334618,377.531,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,334623,334623,377.776,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,334627,334627,377.743,0.38,0.0,0
0.38,0.36,77312,33771,33771,341504,334632,334632,377.050,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,334637,334637,382.620,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,334641,334641,378.041,0.36,0.0,0
0.37,0.36000000000000004,77312,33771,33771,341504,334646,334646,374.388,0.34,0.02,0
0.38,0.36,77312,33771,33771,341504,334651,334651,378.369,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,334655,334655,375.427,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,334660,334660,376.482,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,334665,334665,382.010,0.34,0.0,0
0.38,0.35000000000000003,77312,33771,33771,341504,334669,334669,377.556,0.33,0.02,0
0.38,0.38,77312,33771,33771,341504,334674,334674,379.139,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,334679,334679,379.854,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,334683,334683,377.529,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,334688,334688,382.093,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,334693,334693,379.097,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,334697,334697,378.162,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,334702,334702,379.310,0.34,0.0,0
0.38,0.36000000000000004,77312,33771,33771,341504,334707,334707,378.729,0.34,0.02,0
0.38,0.33,77312,33771,33771,341504,334711,334711,379.926,0.33,0.0,0
0.38,0.34,77312,33771,33771,341504,334716,334716,377.389,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,334721,334721,378.521,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,334725,334725,374.874,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,334730,334730,378.941,0.36,0.0,0
0.38,0.36000000000000004,77312,33771,33771,341504,334735,334735,378.074,0.34,0.02,0
0.38,0.34,77312,33771,33771,341504,334739,334739,379.514,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,334744,334744,380.401,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,334749,334749,377.656,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,334753,334753,378.214,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,334758,334758,379.571,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,334763,334763,378.683,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,334767,334767,378.435,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,334772,334772,380.088,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,334777,334777,378.401,0.38,0.0,0
0.38,0.36,77312,33771,33771,341504,334781,334781,374.143,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,334786,334786,379.572,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,334791,334791,377.458,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,334795,334795,379.696,0.36,0.0,0
0.37,0.36,77312,33771,33771,341504,334800,334800,373.656,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,334805,334805,378.573,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,334809,334809,379.843,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,334814,334814,378.818,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,334819,334819,377.989,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,334823,334823,383.417,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,334828,334828,378.396,0.34,0.0,0
0.37,0.34,77312,33771,33771,341504,334833,334833,373.170,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,334837,334837,377.108,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,334842,334842,377.074,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,334847,334847,378.163,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,334851,334851,382.015,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,334856,334856,374.149,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,334861,334861,375.952,0.34,0.0,0
0.37,0.34,77312,33771,33771,341504,334865,334865,374.353,0.34,0.0,0
0.38,0.33,77312,33771,33771,341504,334870,334870,376.688,0.33,0.0,0
0.38,0.34,77312,33771,33771,341504,334875,334875,377.288,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,334879,334879,380.134,0.36,0.0,0
0.38,0.38,77312,33771,33771,341504,334884,334884,379.450,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,334889,334889,376.769,0.34,0.0,0
0.38,0.33,77312,33771,33771,341504,334893,334893,379.692,0.33,0.0,0
0.38,0.36,77312,33771,33771,341504,334898,334898,377.263,0.36,0.0,0
0.38,0.38,77312,33771,33771,341504,334903,334903,377.218,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,334907,334907,379.434,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,334912,334912,375.947,0.34,0.0,0
0.38,0.33,77312,33771,33771,341504,334917,334917,383.542,0.33,0.0,0
0.44,0.36,77312,33771,33771,341504,334921,334921,437.892,0.36,0.0,0
0.46,0.41,77312,33771,33771,341504,334926,334926,465.294,0.41,0.0,0
0.42,0.36,77312,33771,33771,341504,334931,334931,415.618,0.36,0.0,0
0.38,0.33,77312,33771,33771,341504,334935,334935,380.337,0.33,0.0,0
0.38,0.36,77312,33771,33771,341504,334940,334940,378.041,0.36,0.0,0
0.42,0.31,77312,33771,33771,341504,334945,334945,417.089,0.31,0.0,0
0.37,0.36,77312,33771,33771,341504,334949,334949,369.158,0.36,0.0,0
0.37,0.34,77312,33771,33771,341504,334954,334954,374.827,0.34,0.0,0
0.43,0.36,77312,33771,33771,341504,334959,334959,426.072,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,334963,334963,381.769,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,334968,334968,376.304,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,334973,334973,375.148,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,334977,334977,374.805,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,334982,334982,377.406,0.34,0.0,0
0.38,0.33,77312,33771,33771,341504,334987,334987,375.808,0.33,0.0,0
0.38,0.34,77312,33771,33771,341504,334991,334991,382.977,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,334996,334996,379.451,0.38,0.0,0
0.37,0.36,77312,33771,33771,341504,335001,335001,372.330,0.33,0.03,0
0.38,0.34,77312,33771,33771,341504,335005,335005,380.527,0.34,0.0,0
0.40,0.38,77312,33771,33771,341504,335010,335010,401.114,0.38,0.0,0
0.48,0.39,77312,33771,33771,341504,335015,335015,481.861,0.39,0.0,0
0.41,0.36,77312,33771,33771,341504,335019,335019,413.453,0.36,0.0,0
0.41,0.38,77312,33771,33771,341504,335024,335024,406.556,0.38,0.0,0
0.41,0.36,77312,33771,33771,341504,335029,335029,407.117,0.36,0.0,0
0.43,0.38,77312,33771,33771,341504,335033,335033,429.964,0.38,0.0,0
0.41,0.38,77312,33771,33771,341504,335038,335038,413.078,0.38,0.0,0
0.40,0.39,77312,33771,33771,341504,335043,335043,403.388,0.39,0.0,0
0.45,0.39,77312,33771,33771,341504,335047,335047,453.054,0.39,0.0,0
0.54,0.43,77312,33771,33771,341504,335052,335052,544.623,0.38,0.05,0
0.50,0.36,77312,33771,33771,341504,335057,335057,505.206,0.36,0.0,0
0.47,0.39,77312,33771,33771,341504,335061,335061,464.548,0.39,0.0,0
0.46,0.38,77312,33771,33771,341504,335066,335066,462.142,0.38,0.0,0
0.43,0.42,77312,33771,33771,341504,335071,335071,432.157,0.42,0.0,0
0.41,0.41,77312,33771,33771,341504,335075,335075,413.541,0.41,0.0,0
0.41,0.36000000000000004,77312,33771,33771,341504,335080,335080,407.157,0.34,0.02,0
0.43,0.39,77312,33771,33771,341504,335085,335085,433.353,0.39,0.0,0
0.44,0.42,77312,33771,33771,341504,335089,335089,438.895,0.42,0.0,0
0.42,0.42,77312,33771,33771,341504,335094,335094,420.964,0.42,0.0,0
0.44,0.41,77312,33771,33771,341504,335099,335099,442.836,0.41,0.0,0
0.41,0.38,77312,33771,33771,341504,335103,335103,407.827,0.38,0.0,0
0.44,0.41,77312,33771,33771,341504,335108,335108,441.766,0.41,0.0,0
0.42,0.38,77312,33771,33771,341504,335113,335113,421.490,0.38,0.0,0
0.44,0.39,77312,33771,33771,341504,335117,335117,438.267,0.39,0.0,0
0.42,0.38,77312,33771,33771,341504,335122,335122,417.207,0.38,0.0,0
0.46,0.42,77312,33771,33771,341504,335127,335127,456.983,0.42,0.0,0
0.44,0.42,77312,33771,33771,341504,335131,335131,436.080,0.42,0.0,0
0.37,0.35000000000000003,77312,33771,33771,341504,335136,335136,372.446,0.33,0.02,0
0.38,0.36,77312,33771,33771,341504,335141,335141,377.620,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,335145,335145,374.677,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,335150,335150,375.216,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,335155,335155,379.633,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,335159,335159,378.880,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,335164,335164,378.333,0.36,0.0,0
0.38,0.38,77312,33771,33771,341504,335169,335169,378.497,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,335173,335173,378.044,0.34,0.0,0
0.38,0.35000000000000003,77312,33771,33771,341504,335178,335178,379.731,0.33,0.02,0
0.38,0.36,77312,33771,33771,341504,335183,335183,377.603,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,335187,335187,376.433,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,335192,335192,378.800,0.36,0.0,0
0.38,0.33,77312,33771,33771,341504,335197,335197,376.527,0.33,0.0,0
0.38,0.34,77312,33771,33771,341504,335201,335201,382.493,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,335206,335206,377.413,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,335211,335211,378.661,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,335215,335215,375.364,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,335220,335220,379.856,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,335225,335225,377.947,0.36,0.0,0
0.38,0.38,77312,33771,33771,341504,335229,335229,378.582,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,335234,335234,377.930,0.34,0.0,0
0.38,0.35000000000000003,77312,33771,33771,341504,335239,335239,377.949,0.33,0.02,0
0.38,0.38,77312,33771,33771,341504,335243,335243,378.507,0.38,0.0,0
0.38,0.38,77312,33771,33771,341504,335248,335248,378.797,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,335253,335253,377.438,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,335257,335257,378.467,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,335262,335262,377.191,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,335267,335267,378.843,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,335271,335271,379.301,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,335276,335276,378.859,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,335281,335281,375.382,0.36,0.0,0
0.39,0.36,77312,33771,33771,341504,335285,335285,391.459,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,335290,335290,380.011,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,335295,335295,380.669,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,335299,335299,379.667,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,335304,335304,380.158,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,335309,335309,379.260,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,335313,335313,379.083,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,335318,335318,377.843,0.38,0.0,0
0.37,0.36,77312,33771,33771,341504,335323,335323,373.955,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,335327,335327,378.452,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,335332,335332,378.367,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,335337,335337,379.974,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,335341,335341,378.345,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,335346,335346,380.227,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,335351,335351,379.321,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,335355,335355,380.258,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,335360,335360,379.576,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,335365,335365,377.893,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,335369,335369,379.447,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,335374,335374,377.958,0.36,0.0,0
0.38,0.38,77312,33771,33771,341504,335379,335379,378.733,0.38,0.0,0
0.39,0.34,77312,33771,33771,341504,335383,335383,389.002,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,335388,335388,380.660,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,335393,335393,379.155,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,335397,335397,377.450,0.36,0.0,0
0.38,0.39,77312,33771,33771,341504,335402,335402,379.714,0.39,0.0,0
0.38,0.36000000000000004,77312,33771,33771,341504,335407,335407,378.779,0.34,0.02,0
0.38,0.34,77312,33771,33771,341504,335411,335411,379.132,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,335416,335416,378.310,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,335421,335421,375.761,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,335425,335425,374.193,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,335430,335430,378.668,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,335435,335435,379.258,0.34,0.0,0
0.42,0.36,77312,33771,33771,341504,335439,335439,417.835,0.36,0.0,0
0.39,0.31,77312,33771,33771,341504,335444,335444,390.045,0.31,0.0,0
0.39,0.34,77312,33771,33771,341504,335449,335449,394.213,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,335453,335453,376.901,0.36,0.0,0
0.41,0.36,77312,33771,33771,341504,335458,335458,405.168,0.36,0.0,0
0.44,0.41,77312,33771,33771,341504,335463,335463,439.676,0.41,0.0,0
0.39,0.36,77312,33771,33771,341504,335467,335467,391.938,0.36,0.0,0
0.38,0.38,77312,33771,33771,341504,335472,335472,380.596,0.38,0.0,0
0.38,0.36,77312,33771,33771,341504,335477,335477,374.970,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,335481,335481,375.996,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,335486,335486,380.318,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,335491,335491,380.003,0.36,0.0,0
0.39,0.34,77312,33771,33771,341504,335495,335495,390.735,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,335500,335500,382.642,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,335505,335505,376.656,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,335509,335509,379.311,0.36,0.0,0
0.38,0.36000000000000004,77312,33771,33771,341504,335514,335514,379.193,0.34,0.02,0
0.38,0.36,77312,33771,33771,341504,335519,335519,379.202,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,335523,335523,377.783,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,335528,335528,377.206,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,335533,335533,379.568,0.36,0.0,0
0.38,0.35000000000000003,77312,33771,33771,341504,335537,335537,378.873,0.33,0.02,0
0.38,0.36,77312,33771,33771,341504,335542,335542,379.539,0.36,0.0,0
0.38,0.39,77312,33771,33771,341504,335547,335547,379.368,0.39,0.0,0
0.38,0.34,77312,33771,33771,341504,335551,335551,379.704,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,335556,335556,379.573,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,335561,335561,378.802,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,335565,335565,379.985,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,335570,335570,379.797,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,335575,335575,378.673,0.36,0.0,0
0.38,0.35000000000000003,77312,33771,33771,341504,335579,335579,379.039,0.33,0.02,0
0.38,0.34,77312,33771,33771,341504,335584,335584,381.879,0.34,0.0,0
