Real Time(s),CPU Time(s),YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
0.25,1.32,36864,27040,11024,765440,669385,684342,248.652,1.27,0.05,0
0.04,0.19,69120,20752,13088,765440,684342,692246,41.100,0.19,0.0,1
0.03,0.12,69632,23840,23808,765440,725014,725014,32.781,0.12,0.0,1
0.02,0.02,67584,34560,34592,765440,725014,725014,20.299,0.02,0.0,1
0.03,0.03,68608,46880,46848,765440,725014,725014,25.500,0.03,0.0,1
0.03,0.06,67584,59136,55904,765440,725014,728350,31.678,0.06,0.0,1
0.03,0.11,73728,63584,53856,765440,728350,738214,31.368,0.08,0.03,1
0.03,0.06,75776,61536,40000,765440,738214,759982,31.909,0.06,0.0,1
0.33,1.62,77312,40000,17334,849920,759982,765360,329.615,1.62,0.0,0
0.05,0.16,78848,27574,18176,849920,765360,775008,47.395,0.16,0.0,1
0.02,0.02,76800,28416,24256,849920,775008,779272,17.870,0.02,0.0,1
0.02,0.02,78336,36032,22112,849920,779272,793352,20.850,0.02,0.0,1
0.02,0.05,78848,33888,11872,849920,793352,815640,20.049,0.05,0.0,1
0.02,0.03,78848,25184,13408,849920,815640,827576,16.988,0.03,0.0,1
0.29,1.53,80384,13408,0,931328,827576,839872,292.793,1.53,0.0,0
0.01,0.0,80384,15360,15424,931328,839872,839872,13.862,0.0,0.0,1
0.02,0.03,76288,30784,30816,931328,839872,839872,18.917,0.03,0.0,1
0.03,0.03,78336,47712,47744,931328,839872,839872,25.315,0.03,0.0,1
0.03,0.12,80896,64640,49280,931328,839872,855432,33.033,0.12,0.0,1
0.03,0.13,84480,64640,49248,931328,855432,871016,33.859,0.11,0.02,1
0.03,0.16999999999999998,87552,64608,47712,931328,871016,888160,33.933,0.12,0.05,1
0.03,0.19,47616,63584,31328,931328,888160,920832,34.151,0.19,0.0,1
0.33,1.69,47616,31328,19925,1036800,920832,930823,326.840,1.66,0.03,0
0.06,0.27,86528,35797,16000,1036800,930823,951063,60.751,0.27,0.0,1
0.02,0.03,87552,33920,17984,1036800,951063,967143,22.219,0.03,0.0,1
0.02,0.11,85504,35904,18016,1036800,967143,985327,22.455,0.11,0.0,1
0.02,0.11,87040,37984,20064,1036800,985327,1003503,23.842,0.09,0.02,1
0.03,0.1,83456,40032,20096,1036800,1003503,1023751,25.626,0.05,0.05,1
0.37,1.94,85504,20096,5626,1149952,1023751,1036608,372.390,1.94,0.0,0
0.06,0.28,49664,30202,24672,1149952,1036608,1042344,58.380,0.28,0.0,1
0.03,0.11,81920,49248,49280,1149952,1042344,1042344,29.253,0.11,0.0,1
0.04,0.19,87040,71296,65024,1149952,1042344,1048648,37.489,0.17,0.02,1
0.05,0.27,99328,87040,43040,1149952,1048648,1093328,50.404,0.25,0.02,1
0.04,0.2,100352,67616,46720,1149952,1093328,1114496,37.040,0.2,0.0,1
0.39,2.11,100352,46720,10257,1279488,1114496,1149583,391.249,2.09,0.02,0
0.07,0.30000000000000004,95744,34833,31584,1279488,1149583,1153023,69.857,0.28,0.02,1
0.03,0.11,99840,58720,58752,1279488,1153023,1153023,33.974,0.11,0.0,1
0.05,0.21,94208,85888,77824,1279488,1153023,1161135,47.841,0.19,0.02,1
0.05,0.19,108032,94208,66304,1279488,1161135,1189511,48.140,0.19,0.0,1
0.04,0.19,113664,82688,58272,1279488,1189511,1214223,43.089,0.19,0.0,1
0.04,0.21000000000000002,70144,76704,51328,1279488,1214223,1239967,41.076,0.16,0.05,1
0.43,2.32,70144,51328,10232,1421312,1239967,1279475,433.159,2.27,0.05,0
0.07,0.28,112640,28664,18816,1421312,1279475,1286139,65.617,0.28,0.0,1
0.02,0.06,113152,39296,25824,1421312,1286139,1289907,21.996,0.06,0.0,1
0.03,0.11,109568,46304,26112,1421312,1289907,1305195,27.232,0.11,0.0,1
0.03,0.11,61952,49152,38528,1421312,1305195,1315979,31.332,0.11,0.0,1
0.04,0.11,104960,61568,46176,1421312,1315979,1331595,35.701,0.11,0.0,1
0.04,0.28,107520,71776,48768,1421312,1331595,1354963,43.504,0.25,0.03,1
0.69,3.48,107520,74368,39375,1567744,1420499,1421244,690.476,3.42,0.06,0
0.09,0.49,103424,64975,46016,1567744,1421244,1440692,88.435,0.47,0.02,1
0.04,0.19,106496,74176,74176,1567744,1440692,1440692,41.286,0.19,0.0,1
0.06,0.3,100352,102336,86528,1567744,1440692,1456596,57.956,0.3,0.0,1
0.06,0.28,117760,100352,63328,1567744,1456596,1494188,54.284,0.28,0.0,1
0.04,0.2,117760,77152,27744,1567744,1494188,1544156,44.002,0.2,0.0,1
0.55,2.8699999999999997,118272,27744,2554,1707008,1544156,1567478,546.259,2.84,0.03,0
0.08,0.38,118784,18938,16480,1707008,1567478,1570102,77.912,0.38,0.0,1
0.03,0.09,120832,32864,16480,1707008,1570102,1586734,27.214,0.09,0.0,1
0.03,0.03,120832,34912,18528,1707008,1586734,1603366,29.763,0.03,0.0,1
0.03,0.02,117248,36960,18496,1707008,1603366,1622078,30.865,0.02,0.0,1
0.03,0.11,119296,39488,21120,1707008,1622078,1640790,29.737,0.05,0.06,1
0.03,0.13,112640,42112,21120,1707008,1640790,1662110,32.492,0.05,0.08,1
0.04,0.13,48640,45184,24192,1707008,1662110,1683430,35.331,0.05,0.08,1
0.57,3.27,115712,24192,0,1707008,1683430,1705493,571.618,3.27,0.0,0
0.57,2.92,115712,27136,26077,1707008,1705493,1706516,565.199,2.92,0.0,0
0.54,3.1,115712,27136,27134,1707008,1706516,1706516,538.337,3.08,0.02,0
0.56,3.16,115712,27135,27135,1707008,1706516,1706516,555.111,3.16,0.0,0
0.58,3.1199999999999997,115712,27135,27135,1707008,1706521,1706521,580.618,3.09,0.03,0
0.57,3.0,115712,27135,27135,1707008,1706526,1706526,571.412,3.0,0.0,0
0.57,3.03,115712,27135,27135,1707008,1706530,1706530,567.760,3.0,0.03,0
0.55,2.92,115712,27135,27135,1707008,1706535,1706535,553.890,2.92,0.0,0
0.56,2.84,115712,27135,27135,1707008,1706540,1706540,555.273,2.84,0.0,0
0.55,2.95,115712,27135,27135,1707008,1706544,1706544,545.089,2.95,0.0,0
0.55,2.9699999999999998,115712,27135,27135,1707008,1706549,1706549,553.936,2.94,0.03,0
0.52,2.88,115712,27135,27135,1707008,1706554,1706554,519.965,2.86,0.02,0
0.56,2.9099999999999997,115712,27135,27135,1707008,1706558,1706558,555.495,2.88,0.03,0
0.56,3.02,115712,27135,27135,1707008,1706563,1706563,564.109,3.0,0.02,0
0.55,2.94,115712,27135,27135,1707008,1706568,1706568,550.262,2.92,0.02,0
0.54,2.88,115712,27135,27135,1707008,1706572,1706572,543.505,2.86,0.02,0
0.56,3.0,115712,27135,27135,1707008,1706577,1706577,563.929,2.95,0.05,0
0.56,2.86,115712,27135,27135,1707008,1706582,1706582,558.272,2.86,0.0,0
0.56,3.02,115712,27135,27135,1707008,1706586,1706586,562.944,3.02,0.0,0
0.55,3.02,115712,27135,27135,1707008,1706591,1706591,551.239,3.02,0.0,0
0.56,3.05,115712,27135,27135,1707008,1706596,1706596,562.747,3.03,0.02,0
0.57,2.99,115712,27135,27135,1707008,1706600,1706600,571.204,2.97,0.02,0
0.55,3.0,115712,27135,27135,1707008,1706605,1706605,547.192,3.0,0.0,0
0.57,3.05,115712,27135,27135,1707008,1706610,1706610,569.269,3.05,0.0,0
0.53,2.8099999999999996,115712,27135,27135,1707008,1706614,1706614,530.821,2.78,0.03,0
0.56,2.97,115712,27135,27135,1707008,1706619,1706619,557.997,2.97,0.0,0
0.58,2.96,115712,27135,27135,1707008,1706624,1706624,577.800,2.94,0.02,0
0.54,2.91,115712,27135,27135,1707008,1706628,1706628,543.812,2.89,0.02,0
0.56,3.14,115712,27135,27135,1707008,1706633,1706633,563.417,3.14,0.0,0
0.56,3.03,115712,27135,27135,1707008,1706638,1706638,560.963,3.03,0.0,0
0.57,3.08,115712,27135,27135,1707008,1706642,1706642,572.743,3.08,0.0,0
0.56,3.13,115712,27135,27135,1707008,1706647,1706647,563.192,3.11,0.02,0
0.57,3.03,115712,27135,27135,1707008,1706652,1706652,565.448,3.03,0.0,0
0.55,3.01,115712,27135,27135,1707008,1706656,1706656,553.130,2.98,0.03,0
0.56,2.97,115712,27135,27135,1707008,1706661,1706661,556.193,2.95,0.02,0
0.57,3.05,115712,27135,27135,1707008,1706666,1706666,566.108,3.03,0.02,0
0.52,2.86,115712,27135,27135,1707008,1706670,1706670,517.989,2.84,0.02,0
0.55,2.86,115712,27135,27135,1707008,1706675,1706675,549.947,2.86,0.0,0
0.55,2.91,115712,27135,27135,1707008,1706680,1706680,546.197,2.89,0.02,0
0.56,3.11,115712,27135,27135,1707008,1706684,1706684,564.941,3.11,0.0,0
0.57,2.98,115712,27135,27135,1707008,1706689,1706689,566.222,2.98,0.0,0
0.56,3.0,115712,27135,27135,1707008,1706694,1706694,563.536,2.98,0.02,0
0.56,3.05,115712,27135,27135,1707008,1706698,1706698,563.218,3.05,0.0,0
0.57,3.0,115712,27135,27135,1707008,1706703,1706703,572.229,3.0,0.0,0
0.56,2.98,115712,27135,27135,1707008,1706708,1706708,559.002,2.98,0.0,0
0.59,3.06,115712,27135,27135,1707008,1706712,1706712,586.960,3.06,0.0,0
0.55,3.0799999999999996,115712,27135,27135,1707008,1706717,1706717,546.540,3.05,0.03,0
0.57,2.9,115712,27135,27135,1707008,1706722,1706722,568.744,2.88,0.02,0
0.56,3.06,115712,27135,27135,1707008,1706726,1706726,562.300,3.06,0.0,0
0.58,3.0100000000000002,115712,27135,27135,1707008,1706731,1706731,575.900,2.95,0.06,0
0.57,3.07,115712,27135,27135,1707008,1706736,1706736,566.052,3.05,0.02,0
0.59,3.21,115712,27135,27135,1707008,1706740,1706740,589.985,3.19,0.02,0
0.61,3.48,115712,27135,27135,1707008,1706745,1706745,611.584,3.45,0.03,0
0.53,2.98,115712,27135,27135,1707008,1706750,1706750,526.721,2.98,0.0,0
0.56,2.9499999999999997,115712,27135,27135,1707008,1706754,1706754,554.703,2.92,0.03,0
0.59,3.19,115712,27135,27135,1707008,1706759,1706759,592.895,3.19,0.0,0
0.56,2.94,115712,27135,27135,1707008,1706764,1706764,556.684,2.94,0.0,0
0.53,2.83,115712,27135,27135,1707008,1706768,1706768,529.463,2.83,0.0,0
0.57,2.9499999999999997,115712,27135,27135,1707008,1706773,1706773,571.844,2.92,0.03,0
0.57,3.2,115712,27135,27135,1707008,1706778,1706778,573.224,3.2,0.0,0
0.58,3.11,115712,27135,27135,1707008,1706782,1706782,576.128,3.11,0.0,0
0.57,3.03,115712,27135,27135,1707008,1706787,1706787,571.700,3.03,0.0,0
0.54,2.88,115712,27135,27135,1707008,1706792,1706792,544.429,2.88,0.0,0
0.60,3.05,115712,27135,27135,1707008,1706796,1706796,597.710,3.03,0.02,0
0.55,2.92,115712,27135,27135,1707008,1706801,1706801,550.891,2.92,0.0,0
0.57,3.14,115712,27135,27135,1707008,1706806,1706806,570.423,3.14,0.0,0
0.54,2.8299999999999996,115712,27135,27135,1707008,1706810,1706810,535.362,2.8,0.03,0
0.59,3.06,115712,27135,27135,1707008,1706815,1706815,588.626,3.06,0.0,0
0.58,3.05,115712,27135,27135,1707008,1706820,1706820,582.451,3.05,0.0,0
0.58,3.09,115712,27135,27135,1707008,1706824,1706824,577.939,3.06,0.03,0
0.58,3.1,115712,27135,27135,1707008,1706829,1706829,580.735,3.08,0.02,0
0.57,3.0,115712,27135,27135,1707008,1706834,1706834,571.521,2.98,0.02,0
0.58,3.02,115712,27135,27135,1707008,1706838,1706838,573.926,3.02,0.0,0
0.54,3.05,115712,27135,27135,1707008,1706843,1706843,538.504,3.03,0.02,0
0.56,3.05,115712,27135,27135,1707008,1706848,1706848,560.310,3.03,0.02,0
0.57,3.02,115712,27135,27135,1707008,1706852,1706852,569.335,3.0,0.02,0
0.57,3.0799999999999996,115712,27135,27135,1707008,1706857,1706857,568.680,3.03,0.05,0
0.55,2.94,115712,27135,27135,1707008,1706862,1706862,545.329,2.94,0.0,0
0.57,2.94,115712,27135,27135,1707008,1706866,1706866,566.987,2.92,0.02,0
0.55,2.84,115712,27135,27135,1707008,1706871,1706871,545.000,2.84,0.0,0
0.56,2.92,115712,27135,27135,1707008,1706876,1706876,562.842,2.92,0.0,0
0.59,3.08,115712,27135,27135,1707008,1706880,1706880,589.621,3.08,0.0,0
0.58,2.98,115712,27135,27135,1707008,1706885,1706885,577.314,2.98,0.0,0
0.57,2.94,115712,27135,27135,1707008,1706890,1706890,573.347,2.91,0.03,0
0.57,2.94,115712,27135,27135,1707008,1706894,1706894,567.955,2.91,0.03,0
0.56,2.97,115712,27135,27135,1707008,1706899,1706899,558.524,2.95,0.02,0
0.56,3.04,115712,27135,27135,1707008,1706904,1706904,555.651,3.02,0.02,0
0.59,3.22,115712,27135,27135,1707008,1706908,1706908,586.289,3.2,0.02,0
0.53,2.86,115712,27135,27135,1707008,1706913,1706913,525.536,2.84,0.02,0
0.56,2.96,115712,27135,27135,1707008,1706918,1706918,555.792,2.94,0.02,0
0.57,3.02,115712,27135,27135,1707008,1706922,1706922,565.733,3.02,0.0,0
0.57,3.07,115712,27135,27135,1707008,1706927,1706927,570.695,3.05,0.02,0
0.55,3.03,115712,27135,27135,1707008,1706932,1706932,549.518,3.03,0.0,0
0.55,3.11,115712,27135,27135,1707008,1706936,1706936,551.426,3.11,0.0,0
0.53,2.98,115712,27135,27135,1707008,1706941,1706941,529.507,2.98,0.0,0
0.58,3.08,115712,27135,27135,1707008,1706946,1706946,577.037,3.06,0.02,0
0.60,3.09,115712,27135,27135,1707008,1706950,1706950,595.300,3.09,0.0,0
0.57,3.1,115712,27135,27135,1707008,1706955,1706955,565.496,3.08,0.02,0
0.56,3.11,115712,27135,27135,1707008,1706960,1706960,555.974,3.11,0.0,0
0.58,2.9699999999999998,115712,27135,27135,1707008,1706964,1706964,582.630,2.94,0.03,0
0.57,3.0799999999999996,115712,27135,27135,1707008,1706969,1706969,567.929,3.03,0.05,0
0.60,3.19,115712,27135,27135,1707008,1706974,1706974,602.703,3.19,0.0,0
0.55,3.03,115712,27135,27135,1707008,1706978,1706978,550.360,3.0,0.03,0
0.56,3.04,115712,27135,27135,1707008,1706983,1706983,564.252,3.02,0.02,0
0.58,3.0999999999999996,115712,27135,27135,1707008,1706988,1706988,581.120,3.05,0.05,0
0.57,2.97,115712,27135,27135,1707008,1706992,1706992,564.578,2.95,0.02,0
0.58,3.18,115712,27135,27135,1707008,1706997,1706997,576.976,3.16,0.02,0
0.54,3.08,115712,27135,27135,1707008,1707002,1707002,542.920,3.08,0.0,0
0.55,3.04,115712,27135,27135,1707008,1707006,1707006,556.383,3.02,0.02,0
0.60,3.16,115712,27135,27135,1707008,1707007,1707007,597.595,3.16,0.0,0
0.83,4.72,115712,27135,27135,1707008,1707007,1707003,834.009,4.64,0.08,0
0.58,3.1,115712,27135,27135,1707008,1707007,1707007,581.009,3.08,0.02,0
0.58,3.03,115712,27135,27135,1707008,1707007,1707007,580.645,3.03,0.0,0
0.54,3.05,115712,27135,27135,1707008,1707007,1707007,545.430,3.05,0.0,0
0.83,4.59,115712,27135,27135,1707008,1707007,1707006,828.615,4.56,0.03,0
0.82,4.5,115712,27135,27135,1707008,1707007,1707005,819.883,4.44,0.06,0
