Real Time(s),CPU Time(s),YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
0.11,0.25,45568,7200,0,301568,250691,257438,105.587,0.25,0.0,0
0.01,0.0,46080,8192,8256,301568,257438,257438,6.703,0.0,0.0,1
0.01,0.0,43008,16448,16416,301568,257438,257438,9.687,0.0,0.0,1
0.01,0.02,44544,25632,25632,301568,257438,257438,14.205,0.02,0.0,1
0.02,0.03,41984,34848,34816,301568,257438,257438,18.298,0.03,0.0,1
0.02,0.05,47104,39936,31712,301568,257438,265750,20.201,0.05,0.0,1
0.02,0.05,45568,36832,19424,301568,265750,283374,19.831,0.02,0.03,1
0.13,0.32,46592,19424,965,348672,283374,301335,126.110,0.3,0.02,0
0.02,0.03,49152,8133,7360,348672,301335,302151,22.532,0.03,0.0,1
0.01,0.0,47104,14528,14336,348672,302151,302343,10.495,0.0,0.0,1
0.01,0.02,23552,22528,15360,348672,302343,309607,14.883,0.02,0.0,1
0.02,0.02,44032,23552,16384,348672,309607,316863,14.950,0.02,0.0,1
0.02,0.05,46080,26112,9760,348672,316863,333455,19.834,0.05,0.0,1
0.15,0.42,47104,9760,0,393216,333455,342591,155.095,0.42,0.0,0
0.02,0.06,47104,11264,11296,393216,358975,358975,19.905,0.06,0.0,1
0.01,0.02,47104,22560,22560,393216,358975,358975,15.183,0.02,0.0,1
0.02,0.05,47616,34848,23552,393216,358975,370407,20.917,0.05,0.0,1
0.02,0.05,49664,35840,24640,393216,370407,381823,21.206,0.05,0.0,1
0.18,0.5,49664,24640,4589,447488,381823,393177,184.223,0.5,0.0,0
0.03,0.06,50176,17901,15680,447488,393177,395505,31.599,0.06,0.0,1
0.02,0.05,47616,28992,28992,447488,395505,395505,17.102,0.05,0.0,1
0.02,0.05,50176,41280,37888,447488,395505,398889,22.971,0.05,0.0,1
0.03,0.07,55808,50176,24032,447488,398889,425441,29.783,0.05,0.02,1
0.17,0.49,56832,24032,1466,509440,425441,447376,174.063,0.47,0.02,0
0.03,0.08,57856,16314,14880,509440,447376,448872,33.631,0.08,0.0,1
0.02,0.06,57344,29728,29728,509440,448872,448872,18.726,0.06,0.0,1
0.03,0.05,58368,45088,30272,509440,448872,463936,26.789,0.02,0.03,1
0.03,0.06,60416,45632,30784,509440,463936,479000,27.354,0.06,0.0,1
0.03,0.07,61440,47168,31808,509440,479000,494576,29.461,0.05,0.02,1
0.21,0.55,61440,31808,16351,577536,494576,509131,206.234,0.55,0.0,0
0.05,0.11,60416,32735,25184,577536,509131,516875,45.588,0.11,0.0,1
0.03,0.05,62464,43616,34880,577536,516875,525763,25.819,0.03,0.02,1
0.03,0.09,64000,53312,36928,577536,525763,542387,33.062,0.06,0.03,1
0.03,0.07,66560,54848,36416,577536,542387,561091,32.264,0.05,0.02,1
0.24,0.67,66560,36416,19421,650240,561091,577103,240.592,0.67,0.0,0
0.05,0.12,66560,37341,28256,650240,577103,586415,51.743,0.09,0.03,1
0.03,0.06,68096,48224,48128,650240,586415,586479,32.937,0.06,0.0,1
0.04,0.09,74752,68096,39968,650240,586479,615071,40.830,0.09,0.0,1
0.04,0.08,75776,60960,41024,650240,615071,635287,35.662,0.06,0.02,1
0.26,0.75,75776,41024,25055,733696,635287,650186,263.094,0.73,0.02,0
0.06,0.12,77824,46047,35008,733696,650186,661514,60.218,0.12,0.0,1
0.05,0.16,78848,58560,55296,733696,694282,697562,55.086,0.16,0.0,1
0.05,0.12,87040,78848,46176,733696,697562,730762,49.629,0.12,0.0,1
0.34,0.9400000000000001,87040,46176,26084,826880,730762,733544,340.247,0.92,0.02,0
0.07,0.17,88576,50660,38112,826880,733544,746384,67.450,0.17,0.0,1
0.04,0.09,81408,62688,61952,826880,746384,747112,38.617,0.09,0.0,1
0.05,0.14,89088,81408,43648,826880,747112,785416,48.997,0.11,0.03,1
0.36,1.05,89088,43648,1619,931328,785416,826522,363.427,1.03,0.02,0
0.06,0.14,89600,21075,19744,931328,826522,827938,61.008,0.14,0.0,1
0.03,0.09,90112,41248,41248,931328,827938,827938,27.789,0.09,0.0,1
0.04,0.09,84992,62752,62784,931328,827938,827938,37.023,0.09,0.0,1
0.05,0.11,91136,80704,73216,931328,827938,835482,47.783,0.11,0.0,1
0.06,0.13999999999999999,104960,91136,54464,931328,835482,872674,56.819,0.12,0.02,1
0.05,0.11,58368,74432,37952,931328,872674,909650,48.514,0.11,0.0,1
0.40,1.11,58368,37952,15345,1050624,909650,930879,396.786,1.11,0.0,0
0.08,0.16,103936,35313,20032,1050624,930879,946479,77.402,0.16,0.0,1
0.03,0.05,104448,42048,22048,1050624,946479,966743,30.177,0.05,0.0,1
0.03,0.05,104448,44064,22080,1050624,966743,989095,31.814,0.05,0.0,1
0.03,0.06,105472,46656,24672,1050624,989095,1011439,32.687,0.06,0.0,1
0.41,1.1500000000000001,106496,24672,0,1156608,1011439,1034681,413.850,1.12,0.03,0
0.02,0.05,106496,27648,27712,1156608,1034681,1034681,21.105,0.05,0.0,1
0.04,0.06,103424,55360,55392,1156608,1034681,1034681,34.649,0.06,0.0,1
0.05,0.09,106496,82528,79360,1156608,1034681,1037881,48.440,0.09,0.0,1
0.07,0.23,120832,106496,53152,1156608,1037881,1091945,69.736,0.17,0.06,1
0.05,0.11,121344,83360,57440,1156608,1091945,1118265,50.144,0.11,0.0,1
0.49,1.44,121344,57440,17938,1295360,1118265,1156364,488.399,1.44,0.0,0
0.09,0.23,116736,48146,40384,1295360,1156364,1164324,93.419,0.23,0.0,1
0.05,0.09,120832,73664,73728,1295360,1164324,1164324,48.846,0.09,0.0,1
0.07,0.16,113664,107008,94208,1295360,1164324,1177284,71.800,0.11,0.05,1
0.07,0.15,131072,113664,79424,1295360,1177284,1212004,65.721,0.12,0.03,1
0.05,0.13999999999999999,132096,98880,64960,1295360,1212004,1242164,54.092,0.12,0.02,1
0.05,0.11,134656,86976,26752,1295360,1242164,1292484,50.745,0.08,0.03,1
0.65,1.77,134656,26752,22040,1451520,1292484,1295005,655.087,1.75,0.02,0
0.10,0.22,136192,44056,20192,1451520,1295005,1317405,97.027,0.2,0.02,1
0.03,0.06,136704,44768,24672,1451520,1317405,1337837,34.629,0.06,0.0,1
0.04,0.06,133120,49248,24640,1451520,1337837,1362781,38.290,0.06,0.0,1
0.65,1.75,135680,52288,0,1605120,1428317,1446634,650.364,1.75,0.0,0
0.02,0.03,131584,27648,27712,1605120,1446634,1446634,21.421,0.03,0.0,1
0.03,0.09,135168,57920,57952,1605120,1446634,1446634,35.590,0.09,0.0,1
0.05,0.14,126976,88160,88192,1605120,1446634,1446634,50.954,0.14,0.0,1
0.07,0.2,137216,111232,83584,1605120,1446634,1474658,67.606,0.17,0.03,1
0.07,0.21,144384,106624,76384,1605120,1474658,1505274,66.518,0.19,0.02,1
0.08,0.22,71680,100448,47200,1605120,1505274,1559218,80.909,0.16,0.06,1
0.64,1.9200000000000002,144896,47200,0,1707008,1559218,1604646,644.170,1.86,0.06,0
0.02,0.03,144896,27648,27744,1707008,1604646,1604646,23.601,0.03,0.0,1
0.05,0.11,135680,55392,55392,1707008,1604646,1604646,48.100,0.11,0.0,1
0.07,0.19,140800,86112,58464,1707008,1604646,1632686,69.837,0.14,0.05,1
0.07,0.17,138240,89184,61536,1707008,1632686,1660726,72.428,0.14,0.03,1
0.79,2.34,139776,61536,14358,1707008,1660726,1706895,786.112,2.25,0.09,0
0.74,2.14,139776,50710,50680,1707008,1706895,1706895,734.800,2.14,0.0,0
0.66,1.91,139776,50710,50710,1707008,1706895,1706895,662.623,1.91,0.0,0
0.66,1.91,139776,50710,50710,1707008,1706895,1706895,665.047,1.91,0.0,0
0.67,2.0,139776,50710,50710,1707008,1706900,1706900,666.717,2.0,0.0,0
0.66,1.94,139776,50710,50710,1707008,1706904,1706904,664.192,1.94,0.0,0
0.67,1.91,139776,50710,50710,1707008,1706909,1706909,672.256,1.89,0.02,0
0.67,1.86,139776,50710,50710,1707008,1706914,1706914,674.102,1.86,0.0,0
0.65,1.88,139776,50710,50710,1707008,1706918,1706918,653.104,1.88,0.0,0
0.67,1.92,139776,50710,50710,1707008,1706923,1706923,675.142,1.92,0.0,0
0.67,1.95,139776,50710,50710,1707008,1706928,1706928,668.336,1.95,0.0,0
0.66,1.92,139776,50710,50710,1707008,1706932,1706932,664.157,1.92,0.0,0
0.67,1.94,139776,50710,50710,1707008,1706937,1706937,672.981,1.94,0.0,0
0.66,1.91,139776,50710,50710,1707008,1706942,1706942,661.771,1.89,0.02,0
0.66,1.86,139776,50710,50710,1707008,1706946,1706946,659.254,1.84,0.02,0
0.67,1.92,139776,50710,50710,1707008,1706951,1706951,668.797,1.92,0.0,0
0.66,1.91,139776,50710,50710,1707008,1706956,1706956,664.718,1.89,0.02,0
0.67,1.97,139776,50710,50710,1707008,1706960,1706960,665.577,1.97,0.0,0
0.67,1.89,139776,50710,50710,1707008,1706965,1706965,665.242,1.89,0.0,0
0.64,1.83,139776,50710,50710,1707008,1706970,1706970,642.530,1.81,0.02,0
0.64,1.81,139776,50710,50710,1707008,1706974,1706974,642.951,1.81,0.0,0
0.67,1.91,139776,50710,50710,1707008,1706979,1706979,667.022,1.91,0.0,0
0.65,1.94,139776,50710,50710,1707008,1706984,1706984,652.673,1.94,0.0,0
0.64,1.78,139776,50710,50710,1707008,1706988,1706988,641.809,1.78,0.0,0
0.64,1.86,139776,50710,50710,1707008,1706993,1706993,640.769,1.86,0.0,0
0.67,1.98,139776,50710,50710,1707008,1706998,1706998,670.408,1.98,0.0,0
0.66,1.95,139776,50710,50710,1707008,1707002,1707002,662.147,1.95,0.0,0
0.69,2.02,139776,50710,50710,1707008,1707007,1707007,692.587,2.0,0.02,0
0.67,1.94,139776,50710,50710,1707008,1707007,1707007,671.265,1.92,0.02,0
0.83,2.34,139776,50710,50710,1707008,1707007,1707003,828.099,2.31,0.03,0
0.68,1.94,139776,50710,50710,1707008,1707007,1707007,685.183,1.91,0.03,0
0.67,1.97,139776,50710,50710,1707008,1707007,1707007,673.799,1.97,0.0,0
0.70,1.97,139776,50710,50710,1707008,1707007,1707007,699.052,1.97,0.0,0
0.84,2.3299999999999996,139776,50710,50710,1707008,1707007,1707006,836.550,2.28,0.05,0
0.81,2.23,139776,50710,50710,1707008,1707007,1707005,807.717,2.23,0.0,0
