Real Time(s),CPU Time(s),YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
0.25,0.43999999999999995,33792,24544,11195,463360,399615,412379,247.388,0.41,0.03,0
0.05,0.12,61952,20411,17792,463360,412379,415091,51.032,0.12,0.0,1
0.02,0.03,38400,28032,28000,463360,415091,415091,18.611,0.03,0.0,1
0.02,0.03,59904,38240,38240,463360,415091,415091,23.399,0.03,0.0,1
0.03,0.03,61952,47968,43200,463360,415091,419907,29.123,0.03,0.0,1
0.03,0.03,61952,52928,49120,463360,419907,423771,32.259,0.03,0.0,1
0.04,0.06,66560,55776,36320,463360,423771,443483,35.474,0.06,0.0,1
0.03,0.06,65024,42976,23040,463872,443483,463707,29.448,0.06,0.0,1
0.29,0.53,66048,23040,22435,524288,463707,463386,292.159,0.53,0.0,0
0.07,0.12,67072,31651,15744,524288,463386,479586,64.538,0.12,0.0,1
0.02,0.03,66560,24960,18432,524288,479586,486194,19.039,0.03,0.0,1
0.02,0.03,67584,29184,20000,524288,486194,495538,22.127,0.03,0.0,1
0.02,0.03,65024,30752,21504,524288,495538,504874,23.706,0.03,0.0,1
0.31,0.5700000000000001,66560,21504,1512,588800,504874,524117,308.707,0.55,0.02,0
0.07,0.12,68096,15848,14336,588800,524117,525661,65.135,0.12,0.0,1
0.02,0.05,66560,28672,28672,588800,525661,525661,22.355,0.03,0.02,1
0.03,0.03,68096,45056,30752,588800,525661,540197,32.001,0.03,0.0,1
0.03,0.06,69120,47136,32800,588800,540197,554741,33.221,0.06,0.0,1
0.03,0.07,69120,51232,34848,588800,554741,571365,35.070,0.05,0.02,1
0.33,0.66,69120,34848,16862,662528,571365,588475,327.233,0.64,0.02,0
0.09,0.14,67072,35294,27136,662528,588475,596827,85.294,0.14,0.0,1
0.03,0.06,69632,47616,47648,662528,596827,596827,32.599,0.06,0.0,1
0.05,0.09,65536,68128,54272,662528,596827,610835,49.008,0.09,0.0,1
0.04,0.07,41472,65536,29984,662528,610835,646915,44.230,0.05,0.02,1
0.37,0.69,41472,29984,13533,683008,646915,662337,367.741,0.69,0.0,0
0.38,0.75,41472,24797,4317,683008,662337,682788,383.008,0.75,0.0,0
0.39,0.72,41472,15581,15552,683008,682788,682788,392.138,0.72,0.0,0
0.36,0.66,41472,15581,15580,683008,682788,682788,358.697,0.66,0.0,0
0.36,0.67,41472,15581,15581,683008,682788,682788,356.662,0.67,0.0,0
0.36,0.66,41472,15581,15581,683008,682793,682793,358.690,0.66,0.0,0
0.41,0.75,41472,15581,15581,683008,682797,682797,411.466,0.75,0.0,0
0.42,0.78,41472,15581,15581,683008,682802,682802,417.387,0.78,0.0,0
0.39,0.72,41472,15581,15581,683008,682807,682807,388.062,0.72,0.0,0
0.39,0.72,41472,15581,15581,683008,682811,682811,387.585,0.7,0.02,0
0.39,0.73,41472,15581,15581,683008,682816,682816,389.279,0.73,0.0,0
0.39,0.75,41472,15581,15581,683008,682821,682821,389.018,0.73,0.02,0
0.39,0.75,41472,15581,15581,683008,682825,682825,387.084,0.73,0.02,0
0.39,0.72,41472,15581,15581,683008,682830,682830,387.063,0.72,0.0,0
0.39,0.72,41472,15581,15581,683008,682835,682835,388.157,0.72,0.0,0
0.39,0.72,41472,15581,15581,683008,682839,682839,386.578,0.72,0.0,0
0.39,0.75,41472,15581,15581,683008,682844,682844,388.515,0.75,0.0,0
0.39,0.75,41472,15581,15581,683008,682849,682849,391.676,0.75,0.0,0
0.39,0.78,41472,15581,15581,683008,682853,682853,388.590,0.78,0.0,0
0.39,0.78,41472,15581,15581,683008,682858,682858,388.174,0.78,0.0,0
0.40,0.78,41472,15581,15581,683008,682863,682863,395.961,0.78,0.0,0
0.39,0.71,41472,15581,15581,683008,682867,682867,392.339,0.69,0.02,0
0.40,0.73,41472,15581,15581,683008,682872,682872,403.554,0.73,0.0,0
0.37,0.69,41472,15581,15581,683008,682877,682877,372.341,0.69,0.0,0
0.37,0.67,41472,15581,15581,683008,682881,682881,365.182,0.67,0.0,0
0.37,0.67,41472,15581,15581,683008,682886,682886,374.197,0.67,0.0,0
0.36,0.66,41472,15581,15581,683008,682891,682891,362.656,0.66,0.0,0
0.36,0.66,41472,15581,15581,683008,682895,682895,364.038,0.64,0.02,0
0.36,0.72,41472,15581,15581,683008,682900,682900,364.046,0.72,0.0,0
0.36,0.66,41472,15581,15581,683008,682905,682905,364.266,0.66,0.0,0
0.36,0.66,41472,15581,15581,683008,682909,682909,363.431,0.66,0.0,0
0.37,0.7,41472,15581,15581,683008,682914,682914,365.351,0.7,0.0,0
0.39,0.7,41472,15581,15581,683008,682919,682919,388.251,0.7,0.0,0
0.39,0.75,41472,15581,15581,683008,682923,682923,385.845,0.73,0.02,0
0.39,0.73,41472,15581,15581,683008,682928,682928,387.649,0.73,0.0,0
0.39,0.69,41472,15581,15581,683008,682933,682933,388.012,0.69,0.0,0
0.39,0.72,41472,15581,15581,683008,682937,682937,389.114,0.72,0.0,0
0.39,0.72,41472,15581,15581,683008,682942,682942,390.514,0.72,0.0,0
0.39,0.72,41472,15581,15581,683008,682947,682947,387.630,0.72,0.0,0
0.38,0.6900000000000001,41472,15581,15581,683008,682951,682951,381.447,0.67,0.02,0
0.37,0.66,41472,15581,15581,683008,682956,682956,369.678,0.66,0.0,0
0.37,0.66,41472,15581,15581,683008,682961,682961,366.409,0.66,0.0,0
0.37,0.75,41472,15581,15581,683008,682965,682965,375.128,0.75,0.0,0
0.39,0.75,41472,15581,15581,683008,682970,682970,386.774,0.75,0.0,0
0.39,0.7,41472,15581,15581,683008,682975,682975,387.194,0.7,0.0,0
0.39,0.7,41472,15581,15581,683008,682979,682979,388.441,0.7,0.0,0
0.37,0.66,41472,15581,15581,683008,682984,682984,365.963,0.66,0.0,0
0.38,0.69,41472,15581,15581,683008,682989,682989,379.299,0.69,0.0,0
0.36,0.71,41472,15581,15581,683008,682993,682993,362.113,0.69,0.02,0
0.37,0.66,41472,15581,15581,683008,682998,682998,365.976,0.66,0.0,0
0.37,0.7,41472,15581,15581,683008,683003,683003,370.216,0.7,0.0,0
0.37,0.66,41472,15581,15581,683008,683007,683007,366.066,0.66,0.0,0
0.42,0.83,41472,15581,15581,683008,683007,683003,416.192,0.83,0.0,0
0.36,0.66,41472,15581,15581,683008,683008,683008,360.051,0.66,0.0,0
0.36,0.66,41472,15581,15581,683008,683008,683008,359.245,0.66,0.0,0
0.41,0.77,41472,15581,15581,683008,683008,683006,412.098,0.77,0.0,0
0.36,0.71,41472,15581,15581,683008,683006,683006,360.146,0.69,0.02,0
0.41,0.78,41472,15581,15581,683008,683007,683004,413.604,0.78,0.0,0
