Real Time(s),CPU Time(s),YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
0.03,0.06,54272,32352,32448,180224,148692,148692,25.728,0.06,0.0,1
0.03,0.05,58368,46784,44032,180224,148692,151444,25.610,0.05,0.0,1
0.04,0.11,69120,58368,28384,182272,151444,181844,35.262,0.09,0.02,1
0.10,0.23,69120,28384,27802,222720,181844,181830,98.820,0.23,0.0,0
0.03,0.06,69120,44698,43776,222720,181830,182894,34.295,0.06,0.0,1
0.03,0.14,67072,60672,57856,222720,182894,185686,34.086,0.14,0.0,1
0.03,0.09,77312,67072,41312,222720,185686,211830,34.349,0.09,0.0,1
0.11,0.31,77312,41312,29937,270336,211830,222595,111.491,0.31,0.0,0
0.04,0.1,75776,39153,16544,270336,222595,245635,43.547,0.08,0.02,1
0.11,0.27,78336,16544,0,315392,245635,261714,112.495,0.27,0.0,0
0.01,0.02,77824,11264,11296,315392,261714,261714,8.547,0.02,0.0,1
0.01,0.02,37376,24096,24096,315392,261714,261714,13.944,0.02,0.0,1
0.02,0.05,75776,36896,36896,315392,261714,261714,19.881,0.05,0.0,1
0.03,0.06,76800,50720,50720,315392,261714,261714,25.457,0.06,0.0,1
0.03,0.06,74752,64544,64544,315392,261714,261714,32.114,0.06,0.0,1
0.03,0.06,83968,71200,59936,315392,261714,273130,32.988,0.06,0.0,1
0.03,0.08,86016,66592,40992,315392,273130,299074,33.567,0.06,0.02,1
0.14,0.38,87552,40992,23970,372736,299074,315351,144.354,0.36,0.02,0
0.04,0.06,90112,33698,18016,372736,315351,331343,39.109,0.06,0.0,1
0.18,0.46,90112,27744,0,427008,347727,366905,182.046,0.44,0.02,0
0.01,0.02,90112,11264,11296,427008,366905,366905,8.652,0.02,0.0,1
0.01,0.02,84992,22560,22560,427008,366905,366905,13.738,0.02,0.0,1
0.02,0.06,48640,35360,35360,427008,366905,366905,19.447,0.06,0.0,1
0.03,0.09,84992,48160,48160,427008,366905,366905,25.308,0.09,0.0,1
0.03,0.06,87040,60448,49184,427008,366905,378329,32.113,0.06,0.0,1
0.03,0.1,83968,61472,37376,427008,378329,402705,34.529,0.08,0.02,1
0.19,0.48,86528,37376,12757,491008,402705,426669,186.346,0.48,0.0,0
0.05,0.09,90112,29653,21632,491008,426669,434909,45.002,0.09,0.0,1
0.02,0.03,83968,38528,33856,491008,434909,439653,23.344,0.03,0.0,1
0.03,0.08,87552,53312,36416,491008,439653,456797,32.750,0.08,0.0,1
0.04,0.08,86528,55872,19520,494080,456797,493669,35.055,0.05,0.03,1
0.22,0.64,87040,19520,18399,566272,493669,493603,218.346,0.64,0.0,0
0.05,0.12,87552,40927,22592,566272,493603,512307,53.935,0.12,0.0,1
0.03,0.06,85504,45120,22560,566272,512307,535171,29.933,0.06,0.0,1
0.26,0.71,87040,22560,0,634880,535171,556995,257.250,0.69,0.02,0
0.02,0.03,83968,25088,25152,634880,556995,556995,18.535,0.03,0.0,1
0.03,0.06,87040,52800,52832,634880,556995,556995,30.712,0.06,0.0,1
0.05,0.11,80896,80480,65024,634880,556995,572619,49.062,0.11,0.0,1
0.05,0.1,54272,80896,38400,634880,572619,615779,46.300,0.08,0.02,1
0.26,0.73,54272,38400,18328,722944,615779,634793,262.857,0.73,0.0,0
0.06,0.12,91648,34200,22976,722944,634793,646273,61.321,0.12,0.0,1
0.03,0.06,92672,40896,40928,722944,646273,646273,25.892,0.06,0.0,1
0.03,0.06,88064,58848,58848,722944,646273,646273,31.740,0.06,0.0,1
0.06,0.16,92672,74208,67136,722944,679041,686201,62.110,0.16,0.0,1
0.34,0.8600000000000001,92672,67136,13815,808448,686201,722643,341.108,0.81,0.05,0
0.06,0.12,96768,29175,29248,808448,722643,722643,59.083,0.12,0.0,1
0.03,0.05,98816,46144,46144,808448,722643,722643,27.677,0.05,0.0,1
0.04,0.09,94208,63040,63072,808448,722643,722643,35.557,0.09,0.0,1
0.04,0.09,98816,77408,72512,808448,722643,727563,42.589,0.09,0.0,1
0.05,0.14,98816,86848,82112,808448,727563,732395,50.857,0.11,0.03,1
0.05,0.13999999999999999,107520,89792,85504,808448,732395,736699,49.506,0.12,0.02,1
0.05,0.14,112128,93184,60928,808448,736699,769387,54.447,0.14,0.0,1
0.04,0.09,48128,70144,38912,808448,769387,801059,42.916,0.09,0.0,1
0.34,0.96,48128,38912,30608,902144,801059,808000,339.315,0.94,0.02,0
0.07,0.16,113664,39824,22784,902144,808000,825392,69.266,0.16,0.0,1
0.02,0.05,113664,33536,20000,902144,825392,839120,22.743,0.05,0.0,1
0.02,0.05,115200,30752,10784,902144,839120,859360,22.560,0.05,0.0,1
0.02,0.05,115712,23072,12320,902144,859360,870264,17.959,0.05,0.0,1
0.34,0.92,116736,12320,0,976896,870264,881496,343.756,0.92,0.0,0
0.01,0.0,29184,14336,14368,976896,881496,881496,12.932,0.0,0.0,1
0.02,0.05,107008,28704,28736,976896,881496,881496,20.177,0.05,0.0,1
0.03,0.05,46592,44608,30240,976896,881496,896032,28.700,0.05,0.0,1
0.03,0.05,98816,46112,31808,976896,896032,910576,28.700,0.05,0.0,1
0.03,0.05,52224,49728,33856,976896,910576,926680,32.144,0.05,0.0,1
0.03,0.05,93184,51776,35904,976896,926680,942792,32.835,0.05,0.0,1
0.03,0.06,59392,56384,38432,976896,942792,960976,34.666,0.06,0.0,1
0.39,1.11,59392,38432,21475,1073664,960976,976542,391.667,1.11,0.0,0
0.09,0.25,89600,41955,31488,1073664,976542,987278,85.412,0.25,0.0,1
0.04,0.06,93184,54016,54016,1073664,987278,987278,34.837,0.06,0.0,1
0.05,0.09,92672,76544,65600,1073664,987278,998366,45.584,0.09,0.0,1
0.05,0.11,99328,84032,63552,1073664,998366,1019126,52.592,0.11,0.0,1
0.05,0.12,105472,81984,59456,1073664,1019126,1041974,51.306,0.12,0.0,1
0.05,0.09,107008,78912,37920,1083904,1041974,1083486,51.973,0.09,0.0,1
0.45,1.22,107008,37920,35777,1196544,1083486,1083900,450.764,1.2,0.02,0
0.10,0.22,105984,55233,19520,1196544,1083900,1120252,101.195,0.22,0.0,1
0.03,0.05,106496,41536,22112,1196544,1120252,1139996,30.329,0.03,0.02,1
0.03,0.05,104960,44128,22080,1196544,1139996,1162340,31.659,0.05,0.0,1
0.47,1.27,106496,22080,0,1306112,1162340,1183078,465.624,1.27,0.0,0
0.02,0.07,104448,24576,24640,1306112,1183078,1183078,19.759,0.05,0.02,1
0.03,0.09,107008,51776,51808,1306112,1183078,1183078,32.940,0.09,0.0,1
0.05,0.09,99328,78944,78944,1306112,1183078,1183078,46.595,0.09,0.0,1
0.05,0.11,110592,97376,92160,1306112,1183078,1188350,53.467,0.08,0.03,1
0.07,0.19,127488,110592,61664,1306112,1188350,1237974,70.221,0.16,0.03,1
0.04,0.1,69120,82656,47872,1306112,1237974,1264198,44.058,0.08,0.02,1
0.64,1.8,69120,47872,4820,1365504,1264198,1305893,642.827,1.8,0.0,0
0.10,0.28,124928,25812,12896,1365504,1305893,1309461,96.296,0.28,0.0,1
0.03,0.06,60416,36448,36512,1365504,1309461,1309461,28.784,0.06,0.0,1
0.04,0.08,123392,60064,60064,1365504,1309461,1309461,39.297,0.08,0.0,1
0.05,0.11,123904,85664,85696,1365504,1309461,1309461,50.418,0.11,0.0,1
0.06,0.12,124416,101039,99232,1365504,1309461,1310821,58.912,0.09,0.03,1
0.05,0.11,136704,99232,87648,1365504,1310821,1322557,51.680,0.09,0.02,1
0.55,1.58,136704,87648,44512,1365504,1322557,1365176,549.093,1.55,0.03,0
0.65,1.75,136704,44512,44512,1365504,1365176,1365172,652.871,1.75,0.0,0
