Real Time(s),CPU Time(s),YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
0.32,1.39,124416,84768,51808,906240,788965,821022,316.683,1.39,0.0,0
0.08,0.33,129024,69728,41856,906240,821022,849430,83.259,0.31,0.02,1
0.03,0.16,123904,59776,48288,906240,849430,861062,35.373,0.14,0.02,1
0.04,0.14,76288,68256,55904,906240,861062,873614,38.208,0.14,0.0,1
0.35,1.61,76288,55904,22503,996864,873614,906041,352.343,1.61,0.0,0
0.07,0.25,123904,42471,27392,996864,906041,921457,69.025,0.25,0.0,1
0.03,0.05,70656,48896,48928,996864,921457,921457,29.770,0.05,0.0,1
0.04,0.16,122368,70432,70464,996864,921457,921457,39.631,0.16,0.0,1
0.05,0.17,123904,92992,85664,996864,921457,928889,51.460,0.14,0.03,1
0.06,0.25,126464,108192,88192,996864,928889,949113,61.019,0.25,0.0,1
0.06,0.23,83456,107136,64096,996864,949113,992681,61.659,0.2,0.03,1
0.40,1.82,83456,64096,58797,1099264,992681,996536,397.162,1.8,0.02,0
0.08,0.35000000000000003,129024,77741,36736,1099264,996536,1038320,80.600,0.33,0.02,1
0.04,0.14,130048,58240,40576,1099264,1038320,1056288,40.233,0.14,0.0,1
0.39,1.79,131072,40576,0,1210368,1056288,1095714,386.914,1.77,0.02,0
0.02,0.06,131072,24064,24192,1210368,1095714,1095714,18.372,0.06,0.0,1
0.03,0.09,126464,48256,48256,1210368,1095714,1095714,27.136,0.09,0.0,1
0.04,0.17,130560,74880,74880,1210368,1095714,1095714,39.432,0.17,0.0,1
0.05,0.17,124416,101504,101568,1210368,1095714,1095714,51.574,0.17,0.0,1
0.06,0.25,136192,119488,118272,1210368,1095714,1096898,64.120,0.25,0.0,1
0.07,0.31000000000000005,153600,136192,88320,1210368,1096898,1145386,72.543,0.28,0.03,1
0.06,0.22,73728,107264,54560,1210368,1145386,1198778,64.100,0.2,0.02,1
0.46,2.16,73728,54560,41592,1347584,1198778,1210058,457.630,2.16,0.0,0
0.10,0.36000000000000004,151552,60536,33344,1347584,1210058,1237794,98.451,0.34,0.02,1
0.03,0.18,62464,54848,40576,1347584,1237794,1252322,33.387,0.16,0.02,1
0.04,0.08,146944,62080,37152,1347584,1252322,1271546,35.762,0.08,0.0,1
0.03,0.09,149504,61216,28128,1347584,1271546,1293362,31.674,0.09,0.0,1
0.04,0.11,144384,52192,35872,1347584,1293362,1309138,35.541,0.09,0.02,1
0.50,2.22,147968,35872,0,1477120,1309138,1343271,497.169,2.2,0.02,0
0.02,0.05,145408,27136,27232,1477120,1343271,1343271,19.776,0.05,0.0,1
0.03,0.11,87040,56928,56928,1477120,1343271,1343271,32.738,0.11,0.0,1
0.09,0.33,140288,86624,86720,1477120,1408807,1408807,90.628,0.33,0.0,1
0.06,0.23,146944,112832,112832,1477120,1408807,1408807,63.358,0.23,0.0,1
0.08,0.28,143360,138944,135680,1477120,1408807,1412079,79.249,0.28,0.0,1
0.09,0.4,164864,143359,116992,1477120,1412079,1438791,88.012,0.38,0.02,1
0.73,3.2199999999999998,164864,116992,45158,1615360,1438791,1477109,731.430,3.17,0.05,0
0.10,0.39,171520,52838,29856,1615360,1477109,1500573,96.846,0.33,0.06,1
0.03,0.02,36352,38560,27200,1615360,1500573,1512085,28.728,0.02,0.0,1
0.02,0.02,164864,35904,30208,1615360,1512085,1517837,24.101,0.02,0.0,1
0.03,0.08,38400,40448,27712,1615360,1517837,1530765,31.376,0.03,0.05,1
0.03,0.08,159744,37952,20576,1615360,1530765,1548397,34.273,0.06,0.02,1
0.03,0.08,24064,32352,11840,1615360,1548397,1569157,31.892,0.08,0.0,1
0.02,0.1,156160,23616,11840,1615360,1569157,1581109,22.808,0.05,0.05,1
0.56,2.58,159232,11840,0,1707008,1581109,1591164,561.476,2.56,0.02,0
0.02,0.02,153088,13824,13888,1707008,1591164,1591164,19.187,0.02,0.0,1
0.03,0.05,32256,29760,15936,1707008,1591164,1605188,28.026,0.03,0.02,1
0.03,0.02,143360,31808,15968,1707008,1605188,1621292,28.300,0.02,0.0,1
0.03,0.08,36352,33888,17984,1707008,1621292,1637404,25.554,0.02,0.06,1
0.03,0.09,132608,35904,18048,1707008,1637404,1655588,28.848,0.06,0.03,1
0.03,0.08,40448,38016,20064,1707008,1655588,1673764,29.039,0.08,0.0,1
0.03,0.05,123904,40032,20096,1707008,1673764,1694028,35.905,0.05,0.0,1
0.61,2.8099999999999996,126976,20096,5643,1707008,1694028,1706644,611.917,2.78,0.03,0
0.57,2.67,126976,31243,31208,1707008,1706644,1706644,566.178,2.67,0.0,0
0.54,2.53,126976,31243,31243,1707008,1706644,1706644,541.357,2.53,0.0,0
0.54,2.59,126976,31243,31243,1707008,1706644,1706644,542.917,2.59,0.0,0
0.57,2.66,126976,31243,31243,1707008,1706649,1706649,566.725,2.66,0.0,0
0.53,2.45,126976,31243,31243,1707008,1706654,1706654,530.226,2.45,0.0,0
0.54,2.54,126976,31243,31243,1707008,1706659,1706659,538.954,2.52,0.02,0
0.58,2.74,126976,31243,31243,1707008,1706663,1706663,575.173,2.72,0.02,0
0.56,2.63,126976,31243,31243,1707008,1706668,1706668,559.989,2.61,0.02,0
0.59,2.75,126976,31243,31243,1707008,1706673,1706673,592.360,2.75,0.0,0
0.58,2.66,126976,31243,31243,1707008,1706677,1706677,583.608,2.66,0.0,0
0.54,2.55,126976,31243,31243,1707008,1706682,1706682,538.054,2.53,0.02,0
0.53,2.39,126976,31243,31243,1707008,1706687,1706687,530.859,2.39,0.0,0
0.55,2.47,126976,31243,31243,1707008,1706691,1706691,549.349,2.45,0.02,0
0.56,2.64,126976,31243,31243,1707008,1706696,1706696,556.207,2.62,0.02,0
0.53,2.44,126976,31243,31243,1707008,1706701,1706701,528.852,2.44,0.0,0
0.57,2.62,126976,31243,31243,1707008,1706705,1706705,573.089,2.62,0.0,0
0.54,2.33,126976,31243,31243,1707008,1706710,1706710,536.021,2.31,0.02,0
0.56,2.62,126976,31243,31243,1707008,1706715,1706715,556.500,2.62,0.0,0
0.56,2.58,126976,31243,31243,1707008,1706719,1706719,559.834,2.56,0.02,0
0.57,2.63,126976,31243,31243,1707008,1706724,1706724,566.733,2.61,0.02,0
0.54,2.5,126976,31243,31243,1707008,1706729,1706729,541.221,2.5,0.0,0
0.57,2.52,126976,31243,31243,1707008,1706733,1706733,573.420,2.52,0.0,0
0.61,2.77,126976,31243,31243,1707008,1706738,1706738,607.155,2.75,0.02,0
0.54,2.59,126976,31243,31243,1707008,1706743,1706743,536.236,2.59,0.0,0
0.53,2.44,126976,31243,31243,1707008,1706747,1706747,533.018,2.44,0.0,0
0.55,2.52,126976,31243,31243,1707008,1706752,1706752,549.640,2.52,0.0,0
0.54,2.55,126976,31243,31243,1707008,1706757,1706757,540.380,2.52,0.03,0
0.55,2.48,126976,31243,31243,1707008,1706761,1706761,548.731,2.48,0.0,0
0.52,2.4499999999999997,126976,31243,31243,1707008,1706766,1706766,523.401,2.42,0.03,0
0.55,2.58,126976,31243,31243,1707008,1706771,1706771,552.699,2.58,0.0,0
0.52,2.38,126976,31243,31243,1707008,1706775,1706775,517.025,2.36,0.02,0
0.60,2.8,126976,31243,31243,1707008,1706780,1706780,594.955,2.8,0.0,0
0.56,2.66,126976,31243,31243,1707008,1706785,1706785,555.427,2.66,0.0,0
0.54,2.53,126976,31243,31243,1707008,1706789,1706789,544.413,2.5,0.03,0
0.54,2.52,126976,31243,31243,1707008,1706794,1706794,543.789,2.52,0.0,0
0.56,2.58,126976,31243,31243,1707008,1706799,1706799,557.099,2.58,0.0,0
0.54,2.58,126976,31243,31243,1707008,1706803,1706803,539.080,2.58,0.0,0
0.56,2.61,126976,31243,31243,1707008,1706808,1706808,558.374,2.59,0.02,0
0.57,2.6,126976,31243,31243,1707008,1706813,1706813,572.079,2.58,0.02,0
0.55,2.59,126976,31243,31243,1707008,1706817,1706817,550.178,2.59,0.0,0
0.54,2.5,126976,31243,31243,1707008,1706822,1706822,543.887,2.5,0.0,0
0.58,2.6999999999999997,126976,31243,31243,1707008,1706827,1706827,575.661,2.67,0.03,0
0.54,2.52,126976,31243,31243,1707008,1706831,1706831,544.617,2.52,0.0,0
0.54,2.53,126976,31243,31243,1707008,1706836,1706836,540.371,2.53,0.0,0
0.53,2.5,126976,31243,31243,1707008,1706841,1706841,533.180,2.5,0.0,0
0.56,2.61,126976,31243,31243,1707008,1706845,1706845,564.857,2.61,0.0,0
0.55,2.48,126976,31243,31243,1707008,1706850,1706850,549.237,2.48,0.0,0
0.56,2.53,126976,31243,31243,1707008,1706855,1706855,561.102,2.53,0.0,0
0.54,2.47,126976,31243,31243,1707008,1706859,1706859,542.176,2.45,0.02,0
0.52,2.4499999999999997,126976,31243,31243,1707008,1706864,1706864,518.951,2.42,0.03,0
0.53,2.44,126976,31243,31243,1707008,1706869,1706869,528.791,2.44,0.0,0
0.52,2.53,126976,31243,31243,1707008,1706873,1706873,523.852,2.53,0.0,0
0.54,2.48,126976,31243,31243,1707008,1706878,1706878,544.954,2.48,0.0,0
0.55,2.58,126976,31243,31243,1707008,1706883,1706883,548.569,2.56,0.02,0
0.54,2.62,126976,31243,31243,1707008,1706887,1706887,538.565,2.62,0.0,0
0.58,2.67,126976,31243,31243,1707008,1706892,1706892,582.608,2.67,0.0,0
0.54,2.55,126976,31243,31243,1707008,1706897,1706897,544.076,2.53,0.02,0
0.56,2.48,126976,31243,31243,1707008,1706901,1706901,564.182,2.48,0.0,0
0.53,2.48,126976,31243,31243,1707008,1706906,1706906,527.609,2.48,0.0,0
0.57,2.6399999999999997,126976,31243,31243,1707008,1706911,1706911,565.274,2.59,0.05,0
0.55,2.52,126976,31243,31243,1707008,1706915,1706915,549.615,2.52,0.0,0
0.55,2.55,126976,31243,31243,1707008,1706920,1706920,553.138,2.55,0.0,0
0.55,2.61,126976,31243,31243,1707008,1706925,1706925,548.299,2.58,0.03,0
0.53,2.5,126976,31243,31243,1707008,1706929,1706929,532.348,2.48,0.02,0
0.55,2.61,126976,31243,31243,1707008,1706934,1706934,546.536,2.59,0.02,0
0.56,2.62,126976,31243,31243,1707008,1706939,1706939,557.616,2.62,0.0,0
0.55,2.67,126976,31243,31243,1707008,1706943,1706943,554.760,2.67,0.0,0
0.55,2.5,126976,31243,31243,1707008,1706948,1706948,547.340,2.5,0.0,0
0.56,2.61,126976,31243,31243,1707008,1706953,1706953,557.748,2.59,0.02,0
0.55,2.57,126976,31243,31243,1707008,1706957,1706957,552.687,2.55,0.02,0
0.58,2.61,126976,31243,31243,1707008,1706962,1706962,574.906,2.61,0.0,0
0.56,2.61,126976,31243,31243,1707008,1706967,1706967,560.402,2.61,0.0,0
0.54,2.48,126976,31243,31243,1707008,1706971,1706971,540.106,2.48,0.0,0
0.56,2.67,126976,31243,31243,1707008,1706976,1706976,558.476,2.67,0.0,0
0.53,2.53,126976,31243,31243,1707008,1706981,1706981,532.886,2.48,0.05,0
0.54,2.56,126976,31243,31243,1707008,1706985,1706985,545.124,2.56,0.0,0
0.56,2.53,126976,31243,31243,1707008,1706990,1706990,557.135,2.53,0.0,0
0.57,2.71,126976,31243,31243,1707008,1706995,1706995,572.716,2.69,0.02,0
0.56,2.62,126976,31243,31243,1707008,1706999,1706999,556.649,2.56,0.06,0
0.55,2.61,126976,31243,31243,1707008,1707004,1707004,548.504,2.58,0.03,0
0.56,2.6,126976,31243,31243,1707008,1707007,1707007,559.281,2.58,0.02,0
0.79,3.61,126976,31243,31243,1707008,1707007,1707003,787.099,3.61,0.0,0
0.58,2.66,126976,31243,31243,1707008,1707004,1707004,577.018,2.64,0.02,0
0.54,2.56,126976,31243,31243,1707008,1707007,1707007,542.821,2.56,0.0,0
0.56,2.55,126976,31243,31243,1707008,1707007,1707007,558.672,2.5,0.05,0
0.78,3.53,126976,31243,31243,1707008,1707007,1707006,784.892,3.53,0.0,0
0.54,2.6,126976,31243,31243,1707008,1707007,1707006,543.857,2.58,0.02,0
0.78,3.58,126976,31243,31243,1707008,1707007,1707005,776.197,3.58,0.0,0
