Real Time(s),CPU Time(s),YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
0.02,0.06,30720,40992,20000,520704,485519,506799,23.123,0.06,0.0,1
0.20,0.75,30720,20000,5597,584704,506799,520380,200.227,0.72,0.03,0
0.04,0.09,56320,15837,10304,584704,520380,526084,37.281,0.09,0.0,1
0.02,0.0,57344,21568,11296,584704,526084,536468,14.704,0.0,0.0,1
0.02,0.02,55808,22560,11328,584704,536468,547900,14.514,0.02,0.0,1
0.02,0.02,56832,24128,12864,584704,547900,559332,15.299,0.02,0.0,1
0.02,0.03,53760,25664,12864,584704,559332,572316,18.255,0.03,0.0,1
0.20,0.75,55296,12864,0,651264,572316,584191,205.269,0.73,0.02,0
0.01,0.02,52224,14336,14368,651264,584191,584191,11.112,0.02,0.0,1
0.02,0.06,54784,30240,30272,651264,584191,584191,20.393,0.06,0.0,1
0.03,0.08,52224,46144,41984,651264,584191,588375,28.311,0.08,0.0,1
0.03,0.06,59904,52224,24576,651264,588375,616439,27.215,0.06,0.0,1
0.02,0.06,54784,34816,20512,651264,616439,630927,19.553,0.06,0.0,1
0.21,0.73,57344,20512,0,727040,630927,650597,211.961,0.73,0.0,0
0.01,0.02,57856,11776,11840,727040,650597,650597,9.936,0.02,0.0,1
0.02,0.02,58368,25152,25120,727040,650597,650597,15.562,0.02,0.0,1
0.02,0.06,54784,38432,38432,727040,650597,650597,22.298,0.06,0.0,1
0.03,0.06,58880,49184,48128,727040,650597,651645,27.113,0.06,0.0,1
0.05,0.14,62976,58880,47328,727040,684413,696157,46.895,0.14,0.0,1
0.03,0.08,68096,54496,54496,727040,696157,696157,26.074,0.08,0.0,1
0.03,0.06,72704,61664,48704,727040,696157,709301,30.050,0.06,0.0,1
0.32,1.08,72704,48704,14299,806400,709301,726710,320.531,1.05,0.03,0
0.05,0.16,18944,19419,13824,806400,726710,732470,49.676,0.16,0.0,1
0.01,0.0,73216,18944,16736,806400,732470,734702,12.163,0.0,0.0,1
0.01,0.02,26112,22880,19488,806400,734702,738150,13.676,0.02,0.0,1
0.02,0.0,69120,25632,17440,806400,738150,746470,14.984,0.0,0.0,1
0.01,0.02,20480,24608,13312,806400,746470,757870,14.921,0.02,0.0,1
0.02,0.02,69632,20480,7232,806400,757870,771342,14.271,0.02,0.0,1
0.01,0.0,70144,15424,8224,806400,771342,778606,12.265,0.0,0.0,1
0.01,0.02,67584,16416,8224,806400,778606,786902,12.436,0.02,0.0,1
0.02,0.02,19968,17952,9760,806400,786902,795206,16.775,0.02,0.0,1
0.31,1.1500000000000001,68608,9760,0,884224,795206,803703,313.957,1.12,0.03,0
0.01,0.0,23040,11264,11328,884224,803703,803703,10.839,0.0,0.0,1
0.02,0.02,62976,22592,22592,884224,803703,803703,14.412,0.02,0.0,1
0.02,0.06,65536,35392,24096,884224,803703,815135,22.357,0.06,0.0,1
0.02,0.06,63488,36896,25664,884224,815135,826551,21.675,0.06,0.0,1
0.02,0.06,64512,40000,27200,884224,826551,839535,22.964,0.06,0.0,1
0.02,0.06,66560,41536,28704,884224,839535,852519,24.034,0.06,0.0,1
0.03,0.06,66560,45088,30752,884224,852519,867063,26.456,0.06,0.0,1
0.32,1.16,66560,30752,12768,974336,867063,883892,315.868,1.14,0.02,0
0.06,0.25,64000,29152,24416,974336,883892,888780,62.870,0.25,0.0,1
0.03,0.06,66560,42848,42880,974336,888780,888780,25.693,0.06,0.0,1
0.03,0.09,62976,61312,53248,974336,888780,896940,33.643,0.09,0.0,1
0.03,0.09,37888,62976,28160,974336,896940,932228,34.708,0.09,0.0,1
0.02,0.08,68608,37888,19488,974336,932228,950876,22.927,0.06,0.02,1
0.35,1.25,70144,19488,0,1075200,950876,969212,349.252,1.25,0.0,0
0.01,0.02,70144,11264,11328,1075200,969212,969212,10.115,0.02,0.0,1
0.02,0.0,37376,24128,24128,1075200,969212,969212,15.467,0.0,0.0,1
0.02,0.08,69120,36928,36896,1075200,969212,969212,20.446,0.08,0.0,1
0.03,0.06,70144,50208,38976,1075200,969212,980636,27.343,0.06,0.0,1
0.03,0.08,72704,52288,39456,1075200,980636,993628,28.844,0.06,0.02,1
0.03,0.08,73728,53792,41024,1075200,993628,1006612,29.958,0.08,0.0,1
0.03,0.08,76288,55360,42080,1075200,1006612,1020116,29.771,0.06,0.02,1
0.03,0.08,45568,57440,29760,1075200,1020116,1048156,34.030,0.06,0.02,1
0.37,1.41,45568,29760,1529,1190912,1048156,1074954,370.614,1.39,0.02,0
0.08,0.25,76800,16889,15392,1190912,1074954,1076530,80.878,0.25,0.0,1
0.02,0.08,76800,32800,17472,1190912,1076530,1092122,22.924,0.06,0.02,1
0.02,0.08,75776,34880,17504,1190912,1092122,1109786,23.352,0.06,0.02,1
0.02,0.06,76800,36960,19520,1190912,1109786,1127450,23.935,0.0,0.06,1
0.03,0.08,74752,38976,19520,1190912,1127450,1147186,27.120,0.08,0.0,1
0.03,0.08,76288,41536,22112,1190912,1147186,1166922,27.308,0.06,0.02,1
0.41,1.55,76800,22112,0,1315328,1166922,1187393,412.322,1.55,0.0,0
0.02,0.02,76800,24576,24640,1315328,1187393,1187393,19.009,0.02,0.0,1
0.03,0.08,70656,49216,49248,1315328,1187393,1187393,30.976,0.08,0.0,1
0.04,0.12,76800,70240,55808,1315328,1187393,1201969,38.889,0.12,0.0,1
0.04,0.13,88576,76800,37504,1315328,1201969,1241857,40.859,0.11,0.02,1
0.04,0.12,90624,61056,44256,1315328,1241857,1258569,39.094,0.12,0.0,1
0.04,0.09,89600,67808,35456,1315328,1258569,1279865,35.990,0.06,0.03,1
0.49,1.89,92160,35456,0,1365504,1279865,1313743,490.656,1.89,0.0,0
0.02,0.02,91648,26624,20096,1365504,1313743,1313743,17.093,0.02,0.0,1
0.03,0.08,93696,49280,49312,1365504,1313743,1313743,29.706,0.08,0.0,1
0.05,0.13,86528,78496,67584,1365504,1313743,1324759,48.675,0.11,0.02,1
0.04,0.14,99840,85378,67168,1365504,1324759,1343215,42.100,0.14,0.0,1
0.62,2.31,99840,67168,44469,1365504,1343215,1365219,622.251,2.31,0.0,0
0.59,2.19,99840,44469,44469,1365504,1365219,1365215,590.983,2.17,0.02,0
