Real Time(s),CPU Time(s),YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
0.02,0.09,71168,46144,31840,518656,475229,489765,24.269,0.09,0.0,1
0.03,0.09,72704,49760,33920,518656,489765,505853,26.070,0.06,0.03,1
0.19,0.97,72704,33920,20447,586752,505853,518257,188.721,0.95,0.02,0
0.04,0.19,68608,38367,29376,586752,518257,527529,42.229,0.17,0.02,1
0.03,0.09,71680,49344,49344,586752,527529,527529,27.328,0.09,0.0,1
0.04,0.13,68608,69312,57344,586752,527529,539585,35.471,0.11,0.02,1
0.04,0.11,42496,68608,31104,586752,539585,577665,35.325,0.09,0.02,1
0.21,1.14,42496,31104,21235,665600,577665,586459,204.759,1.14,0.0,0
0.04,0.19,77824,32499,11392,665600,586459,608043,43.623,0.14,0.05,1
0.02,0.02,78848,23168,11840,665600,608043,619467,15.718,0.02,0.0,1
0.02,0.0,79360,23616,11872,665600,619467,631419,15.446,0.0,0.0,1
0.02,0.02,79872,25184,13376,665600,631419,643371,15.973,0.02,0.0,1
0.20,1.05,79360,13376,0,736768,643371,655698,201.872,1.05,0.0,0
0.01,0.0,79872,14848,14944,736768,655698,655698,10.611,0.0,0.0,1
0.02,0.02,74752,29792,29760,736768,655698,655698,17.689,0.02,0.0,1
0.03,0.11,77312,46144,46176,736768,655698,655698,26.157,0.11,0.0,1
0.05,0.2,74240,62560,62560,736768,688466,688466,47.983,0.2,0.0,1
0.03,0.13,83456,71776,71776,736768,688466,688466,32.636,0.11,0.02,1
0.04,0.19,89088,80992,66112,736768,688466,703514,38.541,0.17,0.02,1
0.03,0.12,43520,70208,39008,736768,703514,735146,35.168,0.12,0.0,1
0.31,1.57,43520,39008,20396,825856,735146,736453,312.935,1.55,0.02,0
0.05,0.17,90624,24492,9824,825856,736453,751437,45.053,0.17,0.0,1
0.01,0.0,91136,14432,11200,825856,751437,754717,9.802,0.0,0.0,1
0.01,0.0,89088,15808,9280,825856,754717,761317,11.550,0.0,0.0,1
0.01,0.0,90112,14912,5696,825856,761317,770645,10.498,0.0,0.0,1
0.01,0.0,87040,11328,5696,825856,770645,776349,9.402,0.0,0.0,1
0.01,0.0,13824,12352,6720,825856,776349,782053,10.421,0.0,0.0,1
0.01,0.0,81920,13376,6688,825856,782053,788805,11.120,0.0,0.0,1
0.01,0.0,15872,14368,7744,825856,788805,795549,13.269,0.0,0.0,1
0.01,0.02,76800,15424,7744,825856,795549,803333,15.068,0.02,0.0,1
0.01,0.02,17920,16448,8768,825856,803333,811125,12.542,0.02,0.0,1
0.28,1.52,77824,8768,0,902656,811125,818489,280.053,1.5,0.02,0
0.01,0.02,20992,10240,10304,902656,818489,818489,9.372,0.02,0.0,1
0.02,0.02,68096,20544,20576,902656,818489,818489,16.676,0.02,0.0,1
0.02,0.03,33280,31840,21600,902656,818489,828873,18.893,0.03,0.0,1
0.02,0.09,65536,32864,22592,902656,828873,839257,18.453,0.09,0.0,1
0.02,0.1,68096,35392,24128,902656,839257,850681,19.686,0.08,0.02,1
0.02,0.03,66048,36928,25728,902656,850681,862113,21.712,0.03,0.0,1
0.02,0.1,67072,40064,27200,902656,862113,875105,22.919,0.08,0.02,1
0.03,0.08,64512,41536,14432,902656,875105,902593,24.860,0.08,0.0,1
0.31,1.69,66560,14432,13279,998400,902593,902234,311.319,1.69,0.0,0
0.06,0.36,37376,31711,18560,998400,902234,915738,56.152,0.31,0.05,1
0.02,0.02,63488,36992,36992,998400,915738,915738,21.940,0.02,0.0,1
0.03,0.09,67584,53376,34912,998400,915738,934434,28.781,0.09,0.0,1
0.03,0.11,70144,51296,32864,998400,934434,953130,27.794,0.08,0.03,1
0.03,0.1,71168,50272,33920,998400,953130,969746,27.530,0.08,0.02,1
0.03,0.1,72704,51328,34912,998400,969746,986362,28.688,0.08,0.02,1
0.35,1.8800000000000001,72704,34912,21470,1104384,986362,998311,345.002,1.86,0.02,0
0.06,0.3,73728,39902,29504,1104384,998311,1009031,60.764,0.3,0.0,1
0.03,0.11,69120,47936,47936,1104384,1009031,1009031,28.134,0.11,0.0,1
0.03,0.12,74240,63296,52352,1104384,1009031,1020135,33.323,0.12,0.0,1
0.04,0.18,78336,67712,49248,1104384,1020135,1038807,37.065,0.09,0.09,1
0.03,0.11,81920,63072,44672,1104384,1038807,1057503,33.858,0.09,0.02,1
0.03,0.11,79872,58496,27744,1104384,1057503,1088631,32.714,0.11,0.0,1
0.37,1.97,82432,27744,10719,1223168,1088631,1104104,366.773,1.97,0.0,0
0.06,0.30000000000000004,84992,29151,18560,1223168,1104104,1115016,61.968,0.28,0.02,1
0.03,0.09,84480,36992,18528,1223168,1115016,1133712,24.412,0.09,0.0,1
0.03,0.09,85504,39520,21088,1223168,1133712,1152408,25.065,0.09,0.0,1
0.03,0.09,82432,42080,21088,1223168,1152408,1173704,25.590,0.09,0.0,1
0.03,0.09,84480,44640,23648,1223168,1173704,1195008,27.885,0.09,0.0,1
0.39,2.2199999999999998,85504,23648,0,1345536,1195008,1217076,393.286,2.19,0.03,0
0.02,0.03,53760,26624,26752,1345536,1217076,1217076,19.468,0.03,0.0,1
0.03,0.11,78336,53376,53408,1345536,1217076,1217076,29.555,0.11,0.0,1
0.04,0.22000000000000003,84992,75936,62464,1345536,1217076,1230620,40.644,0.14,0.08,1
0.04,0.27,93184,84992,36032,1345536,1230620,1273468,40.870,0.27,0.0,1
0.03,0.11,97280,61120,29408,1345536,1273468,1293956,29.303,0.11,0.0,1
0.03,0.11,93696,54496,38784,1345536,1293956,1309900,34.221,0.11,0.0,1
0.04,0.18,95744,66944,53440,1345536,1309900,1323676,37.492,0.16,0.02,1
0.66,3.5300000000000002,95744,53440,29678,1365504,1323676,1345513,662.628,3.45,0.08,0
0.44,2.38,95744,57838,37859,1365504,1345513,1365457,439.846,2.36,0.02,0
0.44,2.34,95744,37870,37870,1365504,1365457,1365457,440.259,2.34,0.0,0
0.44,2.49,95744,37870,37870,1365504,1365457,1365457,444.012,2.47,0.02,0
0.44,2.38,95744,37870,37870,1365504,1365462,1365462,444.093,2.38,0.0,0
0.44,2.52,95744,37870,37870,1365504,1365467,1365467,440.535,2.5,0.02,0
0.46,2.4099999999999997,95744,37870,37870,1365504,1365471,1365471,459.127,2.38,0.03,0
0.43,2.2199999999999998,95744,37870,37870,1365504,1365476,1365476,429.222,2.19,0.03,0
0.45,2.49,95744,37870,37870,1365504,1365481,1365481,445.810,2.47,0.02,0
0.47,2.47,95744,37870,37870,1365504,1365485,1365485,469.297,2.47,0.0,0
0.43,2.27,95744,37870,37870,1365504,1365490,1365490,431.059,2.27,0.0,0
0.47,2.36,95744,37870,37870,1365504,1365495,1365495,471.004,2.36,0.0,0
0.45,2.34,95744,37870,37870,1365504,1365499,1365499,445.309,2.34,0.0,0
0.47,2.4699999999999998,95744,37870,37870,1365504,1365503,1365503,470.575,2.42,0.05,0
0.70,3.4,95744,37870,37870,1365504,1365503,1365499,701.893,3.31,0.09,0
0.46,2.36,95744,37870,37870,1365504,1365500,1365500,455.919,2.34,0.02,0
0.44,2.25,95744,37870,37870,1365504,1365503,1365503,445.220,2.22,0.03,0
0.46,2.41,95744,37870,37870,1365504,1365503,1365503,461.778,2.39,0.02,0
0.69,3.75,95744,37870,37870,1365504,1365503,1365502,684.939,3.7,0.05,0
0.43,2.39,95744,37870,37870,1365504,1365502,1365502,434.601,2.39,0.0,0
0.66,3.48,95744,37870,37870,1365504,1365503,1365501,659.164,3.45,0.03,0
