Real Time(s),CPU Time(s),YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
0.21,0.38,78848,23532,23532,341504,339685,339685,213.446,0.36,0.02,0
0.20,0.36000000000000004,78848,23532,23532,341504,339690,339690,200.600,0.34,0.02,0
0.20,0.31,78848,23532,23532,341504,339695,339695,200.516,0.31,0.0,0
0.20,0.31,78848,23532,23532,341504,339699,339699,200.806,0.31,0.0,0
0.20,0.31,78848,23532,23532,341504,339704,339704,199.574,0.31,0.0,0
0.20,0.34,78848,23532,23532,341504,339709,339709,201.086,0.34,0.0,0
0.20,0.31,78848,23532,23532,341504,339713,339713,200.418,0.31,0.0,0
0.22,0.39,78848,23532,23532,341504,339718,339718,216.950,0.39,0.0,0
0.20,0.36,78848,23532,23532,341504,339723,339723,201.567,0.36,0.0,0
0.20,0.33,78848,23532,23532,341504,339727,339727,200.864,0.31,0.02,0
0.20,0.33,78848,23532,23532,341504,339732,339732,200.800,0.33,0.0,0
0.20,0.36,78848,23532,23532,341504,339737,339737,201.623,0.36,0.0,0
0.20,0.33,78848,23532,23532,341504,339741,339741,200.896,0.33,0.0,0
0.21,0.36,78848,23532,23532,341504,339746,339746,213.375,0.36,0.0,0
0.20,0.39,78848,23532,23532,341504,339751,339751,201.493,0.39,0.0,0
0.20,0.36,78848,23532,23532,341504,339755,339755,201.735,0.36,0.0,0
0.21,0.38,78848,23532,23532,341504,339760,339760,213.022,0.38,0.0,0
0.20,0.33,78848,23532,23532,341504,339765,339765,199.137,0.33,0.0,0
0.20,0.33,78848,23532,23532,341504,339769,339769,201.072,0.33,0.0,0
0.20,0.31,78848,23532,23532,341504,339774,339774,200.477,0.31,0.0,0
0.20,0.36,78848,23532,23532,341504,339779,339779,200.795,0.36,0.0,0
0.20,0.33,78848,23532,23532,341504,339783,339783,201.456,0.33,0.0,0
0.20,0.33,78848,23532,23532,341504,339788,339788,200.768,0.31,0.02,0
0.21,0.36,78848,23532,23532,341504,339793,339793,211.416,0.36,0.0,0
0.20,0.31,78848,23532,23532,341504,339797,339797,200.297,0.31,0.0,0
0.20,0.36,78848,23532,23532,341504,339802,339802,199.813,0.36,0.0,0
0.21,0.39,78848,23532,23532,341504,339807,339807,213.524,0.39,0.0,0
0.20,0.33,78848,23532,23532,341504,339811,339811,200.565,0.31,0.02,0
0.20,0.33,78848,23532,23532,341504,339816,339816,200.749,0.33,0.0,0
0.20,0.31,78848,23532,23532,341504,339821,339821,200.544,0.31,0.0,0
0.20,0.36,78848,23532,23532,341504,339825,339825,200.485,0.36,0.0,0
0.20,0.38,78848,23532,23532,341504,339830,339830,202.348,0.38,0.0,0
0.21,0.41,78848,23532,23532,341504,339835,339835,213.826,0.41,0.0,0
0.20,0.36,78848,23532,23532,341504,339839,339839,200.860,0.36,0.0,0
0.21,0.38,78848,23532,23532,341504,339844,339844,208.092,0.38,0.0,0
0.20,0.34,78848,23532,23532,341504,339849,339849,200.221,0.34,0.0,0
0.20,0.33,78848,23532,23532,341504,339853,339853,200.619,0.33,0.0,0
0.20,0.36,78848,23532,23532,341504,339858,339858,201.387,0.36,0.0,0
0.20,0.33,78848,23532,23532,341504,339863,339863,201.562,0.33,0.0,0
0.21,0.36,78848,23532,23532,341504,339867,339867,214.389,0.36,0.0,0
0.20,0.36,78848,23532,23532,341504,339872,339872,201.002,0.36,0.0,0
0.20,0.36000000000000004,78848,23532,23532,341504,339877,339877,200.739,0.34,0.02,0
0.20,0.36,78848,23532,23532,341504,339881,339881,200.414,0.36,0.0,0
0.20,0.33,78848,23532,23532,341504,339886,339886,201.043,0.33,0.0,0
0.21,0.38,78848,23532,23532,341504,339891,339891,205.711,0.38,0.0,0
0.20,0.33,78848,23532,23532,341504,339895,339895,200.435,0.33,0.0,0
0.20,0.33,78848,23532,23532,341504,339900,339900,199.845,0.33,0.0,0
0.20,0.33,78848,23532,23532,341504,339905,339905,200.846,0.33,0.0,0
0.20,0.31,78848,23532,23532,341504,339909,339909,199.691,0.31,0.0,0
0.20,0.36,78848,23532,23532,341504,339914,339914,200.955,0.36,0.0,0
0.20,0.39,78848,23532,23532,341504,339919,339919,200.088,0.39,0.0,0
0.20,0.39,78848,23532,23532,341504,339923,339923,202.458,0.39,0.0,0
0.22,0.38,78848,23532,23532,341504,339928,339928,214.493,0.38,0.0,0
0.20,0.33,78848,23532,23532,341504,339933,339933,200.240,0.33,0.0,0
0.21,0.34,78848,23532,23532,341504,339937,339937,212.775,0.34,0.0,0
0.23,0.44,78848,23532,23532,341504,339942,339942,226.311,0.44,0.0,0
0.21,0.36,78848,23532,23532,341504,339947,339947,210.614,0.36,0.0,0
0.20,0.35000000000000003,78848,23532,23532,341504,339951,339951,200.918,0.33,0.02,0
0.20,0.33,78848,23532,23532,341504,339956,339956,200.548,0.33,0.0,0
0.21,0.34,78848,23532,23532,341504,339961,339961,210.665,0.34,0.0,0
0.21,0.39,78848,23532,23532,341504,339965,339965,204.010,0.39,0.0,0
0.21,0.39,78848,23532,23532,341504,339970,339970,209.651,0.39,0.0,0
0.21,0.36000000000000004,78848,23532,23532,341504,339975,339975,210.808,0.34,0.02,0
0.20,0.31,78848,23532,23532,341504,339979,339979,199.576,0.31,0.0,0
0.20,0.38,78848,23532,23532,341504,339984,339984,199.440,0.36,0.02,0
0.20,0.39,78848,23532,23532,341504,339989,339989,203.975,0.39,0.0,0
0.22,0.39,78848,23532,23532,341504,339993,339993,214.876,0.39,0.0,0
0.20,0.33,78848,23532,23532,341504,339998,339998,201.323,0.33,0.0,0
0.20,0.33,78848,23532,23532,341504,340003,340003,201.213,0.33,0.0,0
0.20,0.36,78848,23532,23532,341504,340007,340007,200.893,0.36,0.0,0
0.20,0.31,78848,23532,23532,341504,340012,340012,201.175,0.31,0.0,0
0.20,0.33,78848,23532,23532,341504,340017,340017,199.648,0.33,0.0,0
0.20,0.36,78848,23532,23532,341504,340021,340021,200.856,0.36,0.0,0
0.20,0.33,78848,23532,23532,341504,340026,340026,201.347,0.33,0.0,0
0.20,0.33,78848,23532,23532,341504,340031,340031,200.130,0.33,0.0,0
0.20,0.33,78848,23532,23532,341504,340035,340035,202.341,0.33,0.0,0
0.20,0.33,78848,23532,23532,341504,340040,340040,201.495,0.33,0.0,0
0.20,0.33,78848,23532,23532,341504,340045,340045,199.472,0.33,0.0,0
0.20,0.31,78848,23532,23532,341504,340049,340049,200.348,0.31,0.0,0
0.20,0.36,78848,23532,23532,341504,340054,340054,201.075,0.36,0.0,0
0.20,0.36,78848,23532,23532,341504,340059,340059,200.441,0.36,0.0,0
0.20,0.36,78848,23532,23532,341504,340063,340063,201.994,0.36,0.0,0
0.20,0.33,78848,23532,23532,341504,340068,340068,199.866,0.33,0.0,0
0.20,0.36,78848,23532,23532,341504,340073,340073,201.197,0.36,0.0,0
0.20,0.33,78848,23532,23532,341504,340077,340077,199.917,0.33,0.0,0
0.20,0.31,78848,23532,23532,341504,340082,340082,201.214,0.31,0.0,0
0.20,0.36,78848,23532,23532,341504,340087,340087,200.357,0.36,0.0,0
0.20,0.36,78848,23532,23532,341504,340091,340091,200.266,0.36,0.0,0
0.20,0.36,78848,23532,23532,341504,340096,340096,202.785,0.36,0.0,0
0.20,0.36,78848,23532,23532,341504,340101,340101,201.098,0.36,0.0,0
0.21,0.33,78848,23532,23532,341504,340105,340105,206.241,0.33,0.0,0
0.20,0.36,78848,23532,23532,341504,340110,340110,200.500,0.36,0.0,0
0.20,0.33,78848,23532,23532,341504,340115,340115,201.821,0.33,0.0,0
0.20,0.33,78848,23532,23532,341504,340119,340119,200.951,0.31,0.02,0
0.20,0.33,78848,23532,23532,341504,340124,340124,200.282,0.33,0.0,0
0.20,0.36,78848,23532,23532,341504,340129,340129,201.338,0.36,0.0,0
0.20,0.31,78848,23532,23532,341504,340133,340133,200.744,0.31,0.0,0
0.20,0.33,78848,23532,23532,341504,340138,340138,202.549,0.33,0.0,0
0.20,0.36,78848,23532,23532,341504,340143,340143,199.591,0.36,0.0,0
0.20,0.35000000000000003,78848,23532,23532,341504,340147,340147,200.562,0.33,0.02,0
0.20,0.33,78848,23532,23532,341504,340152,340152,200.502,0.33,0.0,0
0.20,0.33,78848,23532,23532,341504,340157,340157,200.365,0.33,0.0,0
0.20,0.36,78848,23532,23532,341504,340161,340161,201.507,0.36,0.0,0
0.20,0.33,78848,23532,23532,341504,340166,340166,200.055,0.33,0.0,0
0.20,0.36000000000000004,78848,23532,23532,341504,340171,340171,201.804,0.34,0.02,0
0.20,0.33,78848,23532,23532,341504,340175,340175,201.333,0.33,0.0,0
0.20,0.36,78848,23532,23532,341504,340180,340180,201.148,0.36,0.0,0
0.20,0.35000000000000003,78848,23532,23532,341504,340185,340185,200.591,0.33,0.02,0
0.20,0.39,78848,23532,23532,341504,340189,340189,201.448,0.39,0.0,0
0.20,0.33,78848,23532,23532,341504,340194,340194,200.282,0.33,0.0,0
0.20,0.33,78848,23532,23532,341504,340199,340199,201.192,0.33,0.0,0
0.22,0.42000000000000004,78848,23532,23532,341504,340203,340203,215.676,0.39,0.03,0
0.20,0.34,78848,23532,23532,341504,340208,340208,201.017,0.34,0.0,0
0.20,0.33,78848,23532,23532,341504,340213,340213,200.057,0.33,0.0,0
0.20,0.38,78848,23532,23532,341504,340217,340217,201.883,0.38,0.0,0
0.20,0.36,78848,23532,23532,341504,340222,340222,201.819,0.36,0.0,0
0.20,0.33,78848,23532,23532,341504,340227,340227,200.592,0.33,0.0,0
0.21,0.34,78848,23532,23532,341504,340231,340231,207.889,0.34,0.0,0
0.20,0.39,78848,23532,23532,341504,340236,340236,201.744,0.39,0.0,0
0.21,0.41,78848,23532,23532,341504,340241,340241,213.051,0.41,0.0,0
0.20,0.33,78848,23532,23532,341504,340245,340245,201.332,0.33,0.0,0
0.20,0.33,78848,23532,23532,341504,340250,340250,200.312,0.33,0.0,0
0.20,0.31,78848,23532,23532,341504,340255,340255,200.382,0.31,0.0,0
0.20,0.31,78848,23532,23532,341504,340259,340259,201.124,0.31,0.0,0
0.20,0.36,78848,23532,23532,341504,340264,340264,200.917,0.36,0.0,0
0.20,0.38,78848,23532,23532,341504,340269,340269,203.663,0.38,0.0,0
0.20,0.36,78848,23532,23532,341504,340273,340273,201.495,0.36,0.0,0
0.20,0.38,78848,23532,23532,341504,340278,340278,201.504,0.38,0.0,0
0.20,0.33,78848,23532,23532,341504,340283,340283,201.459,0.33,0.0,0
0.20,0.33,78848,23532,23532,341504,340287,340287,202.405,0.33,0.0,0
0.20,0.33,78848,23532,23532,341504,340292,340292,200.785,0.33,0.0,0
0.20,0.36,78848,23532,23532,341504,340297,340297,201.280,0.36,0.0,0
0.20,0.33,78848,23532,23532,341504,340301,340301,200.711,0.33,0.0,0
0.20,0.33,78848,23532,23532,341504,340306,340306,200.432,0.33,0.0,0
0.21,0.39,78848,23532,23532,341504,340311,340311,212.083,0.39,0.0,0
0.21,0.38,78848,23532,23532,341504,340315,340315,214.221,0.38,0.0,0
0.20,0.36,78848,23532,23532,341504,340320,340320,202.013,0.36,0.0,0
0.20,0.36,78848,23532,23532,341504,340325,340325,201.501,0.36,0.0,0
0.20,0.36,78848,23532,23532,341504,340329,340329,205.113,0.36,0.0,0
0.20,0.33,78848,23532,23532,341504,340334,340334,201.199,0.33,0.0,0
0.20,0.33,78848,23532,23532,341504,340339,340339,202.688,0.33,0.0,0
0.20,0.36,78848,23532,23532,341504,340343,340343,202.335,0.36,0.0,0
0.20,0.33,78848,23532,23532,341504,340348,340348,200.186,0.33,0.0,0
0.20,0.34,78848,23532,23532,341504,340353,340353,202.048,0.34,0.0,0
0.20,0.36,78848,23532,23532,341504,340357,340357,201.311,0.36,0.0,0
0.20,0.34,78848,23532,23532,341504,340362,340362,201.344,0.34,0.0,0
0.21,0.41,78848,23532,23532,341504,340367,340367,213.579,0.41,0.0,0
0.20,0.33,78848,23532,23532,341504,340371,340371,200.316,0.33,0.0,0
0.20,0.36,78848,23532,23532,341504,340376,340376,201.471,0.36,0.0,0
0.20,0.33,78848,23532,23532,341504,340381,340381,200.632,0.33,0.0,0
0.20,0.34,78848,23532,23532,341504,340385,340385,201.506,0.34,0.0,0
0.20,0.36,78848,23532,23532,341504,340390,340390,200.963,0.36,0.0,0
0.20,0.36000000000000004,78848,23532,23532,341504,340395,340395,201.195,0.34,0.02,0
0.20,0.35000000000000003,78848,23532,23532,341504,340399,340399,201.231,0.33,0.02,0
0.20,0.33,78848,23532,23532,341504,340404,340404,200.902,0.33,0.0,0
0.20,0.33,78848,23532,23532,341504,340409,340409,201.311,0.33,0.0,0
0.20,0.33,78848,23532,23532,341504,340413,340413,200.906,0.33,0.0,0
0.20,0.36,78848,23532,23532,341504,340418,340418,200.266,0.36,0.0,0
0.20,0.31,78848,23532,23532,341504,340423,340423,200.149,0.31,0.0,0
0.20,0.36,78848,23532,23532,341504,340427,340427,201.396,0.36,0.0,0
0.20,0.39,78848,23532,23532,341504,340432,340432,201.402,0.39,0.0,0
0.22,0.41,78848,23532,23532,341504,340437,340437,216.164,0.41,0.0,0
0.20,0.33,78848,23532,23532,341504,340441,340441,200.859,0.33,0.0,0
0.20,0.36,78848,23532,23532,341504,340446,340446,201.563,0.36,0.0,0
0.20,0.36,78848,23532,23532,341504,340451,340451,202.429,0.36,0.0,0
0.20,0.36,78848,23532,23532,341504,340455,340455,201.816,0.36,0.0,0
0.20,0.33,78848,23532,23532,341504,340460,340460,200.731,0.33,0.0,0
0.20,0.33,78848,23532,23532,341504,340465,340465,202.075,0.33,0.0,0
0.21,0.36,78848,23532,23532,341504,340469,340469,205.940,0.36,0.0,0
0.20,0.36,78848,23532,23532,341504,340474,340474,201.801,0.36,0.0,0
0.20,0.33,78848,23532,23532,341504,340479,340479,201.986,0.33,0.0,0
0.20,0.32999999999999996,78848,23532,23532,341504,340483,340483,200.058,0.3,0.03,0
0.20,0.34,78848,23532,23532,341504,340488,340488,201.700,0.34,0.0,0
0.20,0.36,78848,23532,23532,341504,340493,340493,199.940,0.36,0.0,0
0.20,0.35000000000000003,78848,23532,23532,341504,340497,340497,200.997,0.33,0.02,0
0.20,0.33,78848,23532,23532,341504,340502,340502,200.537,0.33,0.0,0
0.20,0.36,78848,23532,23532,341504,340507,340507,204.252,0.36,0.0,0
0.20,0.36,78848,23532,23532,341504,340511,340511,201.768,0.36,0.0,0
0.20,0.36,78848,23532,23532,341504,340516,340516,201.210,0.36,0.0,0
0.20,0.31,78848,23532,23532,341504,340521,340521,201.580,0.31,0.0,0
0.20,0.33,78848,23532,23532,341504,340525,340525,204.011,0.33,0.0,0
0.20,0.34,78848,23532,23532,341504,340530,340530,201.895,0.34,0.0,0
0.20,0.31,78848,23532,23532,341504,340535,340535,200.028,0.31,0.0,0
0.20,0.31,78848,23532,23532,341504,340539,340539,200.782,0.31,0.0,0
0.20,0.31,78848,23532,23532,341504,340544,340544,201.212,0.31,0.0,0
0.20,0.34,78848,23532,23532,341504,340549,340549,200.985,0.34,0.0,0
0.20,0.31,78848,23532,23532,341504,340553,340553,200.763,0.31,0.0,0
0.20,0.34,78848,23532,23532,341504,340558,340558,204.607,0.34,0.0,0
0.20,0.34,78848,23532,23532,341504,340563,340563,200.599,0.34,0.0,0
0.20,0.31,78848,23532,23532,341504,340567,340567,200.314,0.31,0.0,0
0.20,0.34,78848,23532,23532,341504,340572,340572,201.522,0.34,0.0,0
0.20,0.31,78848,23532,23532,341504,340577,340577,201.024,0.31,0.0,0
0.20,0.34,78848,23532,23532,341504,340581,340581,201.103,0.34,0.0,0
0.20,0.31,78848,23532,23532,341504,340586,340586,200.659,0.31,0.0,0
0.20,0.31,78848,23532,23532,341504,340591,340591,201.088,0.31,0.0,0
0.20,0.34,78848,23532,23532,341504,340595,340595,200.361,0.34,0.0,0
0.20,0.34,78848,23532,23532,341504,340600,340600,201.433,0.34,0.0,0
0.21,0.34,78848,23532,23532,341504,340605,340605,206.248,0.34,0.0,0
0.20,0.34,78848,23532,23532,341504,340609,340609,200.529,0.34,0.0,0
0.20,0.34,78848,23532,23532,341504,340614,340614,200.635,0.34,0.0,0
0.20,0.34,78848,23532,23532,341504,340619,340619,200.667,0.34,0.0,0
0.20,0.34,78848,23532,23532,341504,340623,340623,201.121,0.34,0.0,0
0.20,0.33,78848,23532,23532,341504,340628,340628,201.050,0.33,0.0,0
0.20,0.34,78848,23532,23532,341504,340633,340633,201.171,0.34,0.0,0
0.20,0.34,78848,23532,23532,341504,340637,340637,201.381,0.34,0.0,0
0.20,0.31,78848,23532,23532,341504,340642,340642,203.297,0.31,0.0,0
0.20,0.34,78848,23532,23532,341504,340647,340647,201.425,0.34,0.0,0
0.20,0.35000000000000003,78848,23532,23532,341504,340651,340651,200.407,0.33,0.02,0
0.20,0.36000000000000004,78848,23532,23532,341504,340656,340656,201.876,0.34,0.02,0
0.20,0.38,78848,23532,23532,341504,340661,340661,201.602,0.38,0.0,0
0.20,0.31,78848,23532,23532,341504,340665,340665,200.698,0.31,0.0,0
0.20,0.31,78848,23532,23532,341504,340670,340670,200.297,0.31,0.0,0
0.20,0.34,78848,23532,23532,341504,340675,340675,201.785,0.34,0.0,0
0.20,0.33,78848,23532,23532,341504,340679,340679,201.030,0.33,0.0,0
0.20,0.31,78848,23532,23532,341504,340684,340684,201.347,0.31,0.0,0
0.21,0.38,78848,23532,23532,341504,340689,340689,210.810,0.38,0.0,0
0.20,0.31,78848,23532,23532,341504,340693,340693,201.136,0.31,0.0,0
0.21,0.33,78848,23532,23532,341504,340698,340698,204.705,0.33,0.0,0
0.20,0.32,78848,23532,23532,341504,340703,340703,201.002,0.3,0.02,0
0.20,0.31,78848,23532,23532,341504,340707,340707,200.684,0.31,0.0,0
0.20,0.32,78848,23532,23532,341504,340712,340712,202.761,0.3,0.02,0
0.20,0.34,78848,23532,23532,341504,340717,340717,201.767,0.34,0.0,0
0.20,0.31,78848,23532,23532,341504,340721,340721,199.842,0.31,0.0,0
0.20,0.31,78848,23532,23532,341504,340726,340726,200.749,0.31,0.0,0
0.20,0.34,78848,23532,23532,341504,340731,340731,201.078,0.34,0.0,0
0.20,0.31,78848,23532,23532,341504,340735,340735,201.016,0.31,0.0,0
0.20,0.31,78848,23532,23532,341504,340740,340740,201.326,0.31,0.0,0
0.20,0.34,78848,23532,23532,341504,340745,340745,201.422,0.34,0.0,0
0.20,0.31,78848,23532,23532,341504,340749,340749,200.641,0.31,0.0,0
0.20,0.31,78848,23532,23532,341504,340754,340754,200.022,0.31,0.0,0
0.20,0.34,78848,23532,23532,341504,340759,340759,202.250,0.34,0.0,0
0.20,0.31,78848,23532,23532,341504,340763,340763,200.969,0.31,0.0,0
0.20,0.36,78848,23532,23532,341504,340768,340768,200.416,0.36,0.0,0
0.20,0.34,78848,23532,23532,341504,340773,340773,201.296,0.34,0.0,0
0.20,0.34,78848,23532,23532,341504,340777,340777,201.389,0.34,0.0,0
0.20,0.31,78848,23532,23532,341504,340782,340782,201.491,0.31,0.0,0
0.20,0.34,78848,23532,23532,341504,340787,340787,202.091,0.34,0.0,0
0.20,0.31,78848,23532,23532,341504,340791,340791,201.909,0.31,0.0,0
0.20,0.31,78848,23532,23532,341504,340796,340796,201.369,0.31,0.0,0
0.20,0.35000000000000003,78848,23532,23532,341504,340801,340801,201.483,0.33,0.02,0
0.20,0.31,78848,23532,23532,341504,340805,340805,200.523,0.31,0.0,0
0.20,0.35000000000000003,78848,23532,23532,341504,340810,340810,201.581,0.33,0.02,0
0.20,0.34,78848,23532,23532,341504,340815,340815,201.148,0.34,0.0,0
0.20,0.36000000000000004,78848,23532,23532,341504,340819,340819,202.252,0.34,0.02,0
0.20,0.38,78848,23532,23532,341504,340824,340824,202.069,0.38,0.0,0
0.20,0.34,78848,23532,23532,341504,340829,340829,200.401,0.34,0.0,0
0.20,0.38,78848,23532,23532,341504,340833,340833,202.088,0.38,0.0,0
0.20,0.38,78848,23532,23532,341504,340838,340838,202.490,0.38,0.0,0
0.20,0.31,78848,23532,23532,341504,340843,340843,201.352,0.31,0.0,0
0.20,0.31,78848,23532,23532,341504,340847,340847,200.231,0.31,0.0,0
0.20,0.31,78848,23532,23532,341504,340852,340852,200.672,0.31,0.0,0
0.22,0.36,78848,23532,23532,341504,340857,340857,217.015,0.36,0.0,0
0.20,0.31,78848,23532,23532,341504,340861,340861,201.679,0.31,0.0,0
0.20,0.31,78848,23532,23532,341504,340866,340866,201.243,0.31,0.0,0
0.20,0.34,78848,23532,23532,341504,340871,340871,200.794,0.34,0.0,0
0.20,0.38,78848,23532,23532,341504,340875,340875,199.708,0.38,0.0,0
0.20,0.31,78848,23532,23532,341504,340880,340880,200.732,0.31,0.0,0
0.20,0.31,78848,23532,23532,341504,340885,340885,200.455,0.31,0.0,0
0.20,0.31,78848,23532,23532,341504,340889,340889,200.765,0.31,0.0,0
0.20,0.31,78848,23532,23532,341504,340894,340894,200.776,0.31,0.0,0
0.20,0.34,78848,23532,23532,341504,340899,340899,202.600,0.34,0.0,0
0.20,0.31,78848,23532,23532,341504,340903,340903,201.402,0.31,0.0,0
0.20,0.38,78848,23532,23532,341504,340908,340908,201.548,0.38,0.0,0
0.20,0.34,78848,23532,23532,341504,340913,340913,201.244,0.34,0.0,0
0.20,0.34,78848,23532,23532,341504,340917,340917,201.754,0.34,0.0,0
0.20,0.38,78848,23532,23532,341504,340922,340922,201.916,0.38,0.0,0
0.20,0.31,78848,23532,23532,341504,340927,340927,200.416,0.31,0.0,0
0.20,0.31,78848,23532,23532,341504,340931,340931,202.635,0.31,0.0,0
0.20,0.31,78848,23532,23532,341504,340936,340936,199.970,0.31,0.0,0
0.20,0.34,78848,23532,23532,341504,340941,340941,202.223,0.34,0.0,0
0.20,0.33,78848,23532,23532,341504,340945,340945,202.866,0.33,0.0,0
0.20,0.34,78848,23532,23532,341504,340950,340950,201.327,0.34,0.0,0
0.20,0.34,78848,23532,23532,341504,340955,340955,201.933,0.34,0.0,0
0.20,0.33,78848,23532,23532,341504,340959,340959,202.409,0.33,0.0,0
0.20,0.3,78848,23532,23532,341504,340964,340964,201.522,0.3,0.0,0
0.21,0.38,78848,23532,23532,341504,340969,340969,209.372,0.36,0.02,0
0.20,0.31,78848,23532,23532,341504,340973,340973,200.660,0.31,0.0,0
0.20,0.31,78848,23532,23532,341504,340978,340978,201.233,0.31,0.0,0
0.20,0.34,78848,23532,23532,341504,340983,340983,202.522,0.34,0.0,0
0.20,0.31,78848,23532,23532,341504,340987,340987,200.069,0.31,0.0,0
0.20,0.38,78848,23532,23532,341504,340992,340992,201.770,0.38,0.0,0
0.20,0.34,78848,23532,23532,341504,340997,340997,200.205,0.34,0.0,0
0.20,0.34,78848,23532,23532,341504,341001,341001,201.472,0.34,0.0,0
0.20,0.31,78848,23532,23532,341504,341006,341006,201.130,0.31,0.0,0
0.20,0.36,78848,23532,23532,341504,341011,341011,204.291,0.36,0.0,0
0.20,0.33,78848,23532,23532,341504,341015,341015,201.422,0.33,0.0,0
0.20,0.36,78848,23532,23532,341504,341020,341020,202.765,0.36,0.0,0
0.20,0.36,78848,23532,23532,341504,341025,341025,201.473,0.36,0.0,0
0.20,0.36,78848,23532,23532,341504,341029,341029,202.291,0.36,0.0,0
0.20,0.36,78848,23532,23532,341504,341034,341034,202.050,0.36,0.0,0
0.20,0.33,78848,23532,23532,341504,341039,341039,200.924,0.33,0.0,0
0.20,0.36,78848,23532,23532,341504,341043,341043,200.573,0.36,0.0,0
0.20,0.34,78848,23532,23532,341504,341048,341048,201.484,0.34,0.0,0
0.20,0.34,78848,23532,23532,341504,341053,341053,200.441,0.34,0.0,0
0.20,0.39,78848,23532,23532,341504,341057,341057,201.409,0.39,0.0,0
0.20,0.31,78848,23532,23532,341504,341062,341062,200.992,0.31,0.0,0
0.20,0.36,78848,23532,23532,341504,341067,341067,201.636,0.36,0.0,0
0.20,0.34,78848,23532,23532,341504,341071,341071,204.855,0.34,0.0,0
0.20,0.33,78848,23532,23532,341504,341076,341076,201.057,0.33,0.0,0
0.20,0.34,78848,23532,23532,341504,341081,341081,201.482,0.34,0.0,0
0.20,0.33,78848,23532,23532,341504,341085,341085,200.860,0.31,0.02,0
0.20,0.33,78848,23532,23532,341504,341090,341090,200.831,0.33,0.0,0
0.20,0.33,78848,23532,23532,341504,341095,341095,201.669,0.31,0.02,0
0.20,0.36,78848,23532,23532,341504,341099,341099,201.560,0.36,0.0,0
0.20,0.34,78848,23532,23532,341504,341104,341104,202.025,0.34,0.0,0
0.20,0.34,78848,23532,23532,341504,341109,341109,201.615,0.34,0.0,0
0.20,0.39,78848,23532,23532,341504,341113,341113,201.584,0.39,0.0,0
0.20,0.39,78848,23532,23532,341504,341118,341118,202.367,0.39,0.0,0
0.20,0.39,78848,23532,23532,341504,341123,341123,201.996,0.39,0.0,0
0.20,0.38,78848,23532,23532,341504,341127,341127,201.586,0.36,0.02,0
0.20,0.38,78848,23532,23532,341504,341132,341132,202.770,0.38,0.0,0
0.20,0.36,78848,23532,23532,341504,341137,341137,201.780,0.36,0.0,0
0.20,0.33,78848,23532,23532,341504,341141,341141,200.986,0.33,0.0,0
0.20,0.36,78848,23532,23532,341504,341146,341146,202.728,0.36,0.0,0
0.20,0.33,78848,23532,23532,341504,341151,341151,200.906,0.33,0.0,0
0.20,0.36,78848,23532,23532,341504,341155,341155,203.077,0.36,0.0,0
0.20,0.36,78848,23532,23532,341504,341160,341160,202.167,0.36,0.0,0
0.20,0.31,78848,23532,23532,341504,341165,341165,201.507,0.31,0.0,0
0.21,0.34,78848,23532,23532,341504,341169,341169,205.630,0.34,0.0,0
0.20,0.34,78848,23532,23532,341504,341174,341174,202.371,0.34,0.0,0
0.20,0.31,78848,23532,23532,341504,341179,341179,200.868,0.31,0.0,0
0.20,0.34,78848,23532,23532,341504,341183,341183,202.954,0.34,0.0,0
0.20,0.34,78848,23532,23532,341504,341188,341188,200.985,0.34,0.0,0
0.20,0.31,78848,23532,23532,341504,341193,341193,201.105,0.31,0.0,0
0.20,0.31,78848,23532,23532,341504,341197,341197,201.063,0.31,0.0,0
0.20,0.38,78848,23532,23532,341504,341202,341202,202.670,0.38,0.0,0
0.20,0.34,78848,23532,23532,341504,341207,341207,201.147,0.34,0.0,0
0.20,0.34,78848,23532,23532,341504,341211,341211,201.462,0.34,0.0,0
0.20,0.38,78848,23532,23532,341504,341216,341216,201.309,0.38,0.0,0
0.21,0.34,78848,23532,23532,341504,341221,341221,208.559,0.34,0.0,0
0.20,0.38,78848,23532,23532,341504,341225,341225,202.221,0.38,0.0,0
0.20,0.36,78848,23532,23532,341504,341230,341230,198.604,0.36,0.0,0
0.20,0.33,78848,23532,23532,341504,341235,341235,200.715,0.33,0.0,0
0.21,0.36,78848,23532,23532,341504,341239,341239,213.875,0.36,0.0,0
0.20,0.36,78848,23532,23532,341504,341244,341244,203.439,0.36,0.0,0
0.22,0.41,78848,23532,23532,341504,341249,341249,216.089,0.41,0.0,0
0.20,0.36,78848,23532,23532,341504,341253,341253,202.812,0.36,0.0,0
0.20,0.31,78848,23532,23532,341504,341258,341258,201.706,0.31,0.0,0
0.20,0.34,78848,23532,23532,341504,341263,341263,200.963,0.34,0.0,0
0.20,0.39,78848,23532,23532,341504,341267,341267,202.344,0.39,0.0,0
0.20,0.38,78848,23532,23532,341504,341272,341272,201.718,0.38,0.0,0
0.20,0.34,78848,23532,23532,341504,341277,341277,201.914,0.34,0.0,0
0.20,0.38,78848,23532,23532,341504,341281,341281,201.375,0.36,0.02,0
0.20,0.39,78848,23532,23532,341504,341286,341286,201.843,0.39,0.0,0
